category,assumptions,t0,t1
2,\textrm{wahr},"\left( a = 6\right) \vee \left( -2\,a + 2 = 2\right)",\left( a = 6\right) \vee \left( a = 2\right)
2,\textrm{wahr},"(3\,z-2)\,(2\,z + 5) = 0","3\,z-2 = 0 \cdot 2\,z + 5 = 0"
2,\textrm{wahr},"(3\,z-2)\,(2\,z + 5) = 0","3\,z-2 = 0\,(2\,z + 5)"
2,\textrm{wahr},"(3\,z-2)\,(2\,z + 5) = 0","3\,z-2\,(2\,z + 5) = 0"
2,\textrm{wahr},"(3\,z-2)\,(2\,z + 5) = 0","3\,z-2 \cdot 2\,z + 5 = 0"
2,\textrm{wahr},"(3\,z-2)\,(2\,z + 5) = 0","\frac{1}{5}\,z + 7 = 0"
2,\textrm{wahr},"(3\,z-2)\,(2\,z + 5) = 0","3\,z-2 = 0"
2,\textrm{wahr},"3\,z-2 = 0","2\,z + 5 = 0"
2,\textrm{wahr},"(d + 4)\,(d-1) = 0",d_1 = -4
2,\textrm{wahr},"(d + 4)\,(d-1) = 0","4\,d\,(-1\,d) = 0"
2,\textrm{wahr},"(d + 4)\,(d-1) = 0",d + 4 = 0
2,\textrm{wahr},\left( m + \frac{3}{2}\right)^{2} = \frac{1}{4},"-2\,m = -1\,m"
2,\textrm{wahr},\left( m + \frac{3}{2}\right)^{2} = \frac{1}{4},m = -2
2,q < \frac{p^{2}}{4},"x^{2}\,x\,p\,x + \left( \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{2}\right)^{2}",\left( x + \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{2}\right)^{2}
2,q < \frac{p^{2}}{4},"x^{2} + p\,x = -q","x^{2}\,x\,p\,x + \left( \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{2}\right)^{2}"
2,\textrm{wahr},"(-3\,l-1)\,(4\,l + 2) = 0","-12\,l-6\,l-4\,l-2 = 0"
2,\textrm{wahr},"2\,o = -3\,c + 4",o = -1
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x = +\sqrt{b-4\,a\,c}-b\right) \vee \left( 2\,a\,x = -\sqrt{b-4\,a\,c}-b\right)","\left( x = \frac{+\sqrt{b^{2}-4\,a\,c}-b}{2\,a}\right) \vee \left( x = \frac{-\sqrt{b^{2}-4\,a\,c}-b}{2\,a}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x + b = +\sqrt{b^{2}-4\,a\,c}\right) \vee \left( 2\,a\,x + b = -\sqrt{b^{2}-4\,a\,c}\right)","\left( 2\,a\,x = +\sqrt{b-4\,a\,c}-b\right) \vee \left( 2\,a\,x = -\sqrt{b-4\,a\,c}-b\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x = \sqrt{-4\,a\,c + b^{2}}-b\right) \vee \left( 2\,a\,x + b = -\sqrt{-4\,a\,c + b^{2}}-b\right)","\left( x = \frac{\sqrt{-4\,a\,c + b^{2}}-b}{2\,a}\right) \vee \left( x = \frac{-\sqrt{-4\,a\,c + b^{2}}-b}{2\,a}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x + b = \sqrt{-4\,a\,c + b^{2}}\right) \vee \left( 2\,a\,x + b = -\sqrt{-4\,a\,c + b^{2}}\right)","\left( 2\,a\,x = \sqrt{-4\,a\,c + b^{2}}-b\right) \vee \left( 2\,a\,x + b = -\sqrt{-4\,a\,c + b^{2}}-b\right)"
2,\textrm{wahr},"0.6\,g-0.4 = t","t = 0.6\,g-0"
2,\textrm{wahr},"\left( -5\,s + 2 = 0\right) \wedge \left( 4\,s + 2 = 0\right)","\left( -5\,s = -2\right) \wedge \left( 4\,s = 2\right)"
2,\textrm{wahr},"-2\,r-1 = 4\,r + 4\,h","2\,r-1 = 4\,h"
2,\textrm{wahr},"-6\,r-1 = 4\,h","1.5\,r-0.25 = h"
2,\textrm{wahr},"-4\,(c^{2} + 7\,c-10) = 0","c^{2} + 7\,c-10 = -4"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2} = +\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right) \vee \left( x + \frac{p}{2} = -\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right),\left( x = -\frac{p}{2} = +\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right) \vee \left( x = -\frac{p}{2}-\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right)
2,q < \frac{p^{2}}{4},"x^{2}\,p\,x + q = o","x^{2} + p\,x = -q"
2,q < \frac{p^{2}}{4},\left|x + \frac{p}{2}\right| ^{2} = \left( \frac{p}{2}\right)^{2}-q,\left( x + \frac{p}{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right)
2,q < \frac{p^{2}}{4},\left( \left|x + \frac{p}{2}\right|  = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \wedge \left( \left|x + \frac{p}{2}\right|  = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right),\left( x = -\frac{p}{2} + \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \wedge \left( x = -\frac{p}{2}-\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right)
2,\textrm{wahr},"(5\,m + 3)\,(-5\,m + 5) = 0","-25\,m-15\,m + 25\,m + 15 = 0"
2,\textrm{wahr},"-25\,m + 10\,m + 15 = 0","m = \left( \frac{-10 + \sqrt{10^{2}-4\,(-25) \cdot 15}}{2\,(-25)}\right) \cap m = \frac{-10-\sqrt{10^{2}-4\,(-25) \cdot 15}}{2\,(-25)}"
2,\textrm{wahr},"-25\,m^{2} + 10\,m + 15 = 0","m = \left( \frac{-10 + \sqrt{10^{2}-4\,(-25) \cdot 15}}{2\,(-25)}\right) \cap m = \frac{-10-\sqrt{10^{2}-4\,(-25) \cdot 15}}{2\,(-25)}"
2,\textrm{wahr},q = 1,\mathbb{L} = \left\{-1\right\}
2,\textrm{wahr},q = -1,\mathbb{L} = \left\{-1\right\}
2,\textrm{wahr},"q-5 = -3\,q-3\,c","-5-3\,c = -3\,q"
2,\textrm{wahr},"(x-2)\,(-5\,x + 5) = 0","-6\,x + 7 = 0"
2,\textrm{wahr},"(x-2)\,(-5\,x + 5) = 0","-5\,x^{2} + 5\,x + 10-10 = 0"
2,\textrm{wahr},-5 + 4 = -s + 1,"-4\,s = -3"
2,\textrm{wahr},\left( b-\frac{3}{2}\right)^{2} = \frac{1}{4},"b-\frac{3}{2} = +\sqrt{\frac{1}{4}}\,b-\frac{3}{2} = -\sqrt{\frac{1}{4}}"
2,\textrm{wahr},"b-\frac{3}{2} = +\sqrt{\frac{1}{4}}\,b-\frac{3}{2} = -\sqrt{\frac{1}{4}}",\left( b-\frac{3}{2} = +\sqrt{\frac{1}{4}}\right) \vee \left( b-\frac{3}{2} = -\sqrt{\frac{1}{4}}\right)
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q = 0","x^{2} + p\,x = q"
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{2}\right)^{2},\sqrt{\left( x + \frac{p}{2}\right)^{2}} = \sqrt{-q + \frac{p}{2}}^{2}
2,q < \frac{p^{2}}{4},\sqrt{\left( x + \frac{p}{2}\right)^{2}} = \sqrt{-q + \frac{p}{2}}^{2},"x = -\frac{p}{2}\,\sqrt{\left( \frac{p}{2}\right)^{2}-q}"
2,q < \frac{p^{2}}{4},"x^{2} + p\,x = q","x^{2} + p\,x + \left( \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{2}\right)^{2}"
2,\textrm{wahr},\left( x-\frac{3}{2}\right)^{2} = \frac{1}{4},1 = 2
2,\textrm{wahr},\left( x-\frac{3}{2}\right)^{2} = \frac{1}{4},x^{2} = \frac{1}{4} + \frac{3}{2}
2,\textrm{wahr},\left( m = -\frac{3}{5}\right) \vee \left( m = 1\right),"\mathbb{L} = \left\{-\frac{3}{5},1\right\}"
2,\textrm{wahr},"-k + 1 = 5\,k + 2-k + 1 = 5\,k + 2","-6\,k = 1"
2,\textrm{wahr},p = -8,\mathbb{L} = \left\{-8\right\}
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x + b = \sqrt{b^{2}-4\,a\,c}\right) \vee \left( 2\,a\,x + b = -\sqrt{b^{2}-4\,a\,c}\right)","\left( 2\,a\,x = -b\,\sqrt{b^{2}-4\,a\,c}\right) \vee \left( 2\,a\,x = -b-\sqrt{b^{2}-4\,a\,c}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x = -b\,\sqrt{b^{2}-4\,a\,c}\right) \vee \left( 2\,a\,x = -b-\sqrt{b^{2}-4\,a\,c}\right)","\left( x = \frac{-b\,\sqrt{b^{2}-4\,a\,c}}{2\,a}\right) \vee \left( 2\,a\,x = -b-\sqrt{\frac{b^{2}-4\,a\,c}{2\,a}}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( 2\,a\,x = -b + \sqrt{b^{2}-4\,a\,c}\right) \vee \left( 2\,a\,x = -b-\sqrt{b^{2}-4\,a\,c}\right)","\left( x = \frac{-b\,\sqrt{b^{2}-4\,a\,c}}{2\,a}\right) \vee \left( 2\,a\,x = \frac{-b-\sqrt{b^{2}-4\,a\,c}}{2\,a}\right)"
2,\textrm{wahr},"t^{2}-7\,t + \left( -\frac{7}{2}\right)^{2} = \frac{49}{4}-12",\left( t^{2}-\frac{7}{2}\right)^{2} = \frac{1}{4}
2,\textrm{wahr},\left( t^{2}-\frac{7}{2}\right)^{2} = \frac{1}{4},\left( t-\frac{7}{2} = +\sqrt{\frac{1}{4}}\right) \vee \left( t-\frac{7}{2} = -\sqrt{\frac{1}{4}}\right)
2,\textrm{wahr},\left( t-\frac{7}{2} = +0.5\right) \vee \left( t-\frac{7}{2} = -0.5\right),t = 4 \cup t = 3
2,\textrm{wahr},"\left( -4\,p-5 = 0\right) \wedge \left( 3\,p + 5 = 0\right)","-4\,p-5 = 0\,\left|+5 \Leftrightarrow  \left( 3\,p + 5 = o\right)\right| -5"
2,\textrm{wahr},"(-4\,p-5)\,(3\,p + 5) = o","\left( -4\,p-5 = 0\right) \wedge \left( 3\,p + 5 = 0\right)"
2,\textrm{wahr},"t^{2}-7\,t + \left( -\frac{7}{2}\right)^{2} = \frac{49}{4}-12","t^{2}-7\,t + \left( -\frac{7}{2}\right)^{2} = \frac{1}{x}"
2,\textrm{wahr},"t^{2}-7\,t + \left( -\frac{7}{2}\right)^{2} = \frac{1}{x}",\left( t^{2}-\frac{7}{2}\right)^{2} = \frac{1}{4}
2,\textrm{wahr},"t^{2}-7\,t + \left( -\frac{7}{2}\right)^{2} = \frac{49}{4}-\frac{48}{4}","t^{2}-7\,t + \left( -\frac{7}{2}\right)^{2} = \frac{1}{x}"
2,\textrm{wahr},"t^{2}-7\,t + \left( -\frac{7}{2}\right)^{2} = \frac{1}{4}",\left( t^{2}-\frac{7}{2}\right)^{2} = \frac{1}{4}
2,\textrm{wahr},\left( g-2\right)^{2}-1 = 0,g-2 = 1
2,\textrm{wahr},\left( g-2\right)^{2}-1 = 0,g-2 = \sqrt{1}
2,\textrm{wahr},\left( g-2\right)^{2} = 1,\left( g = \sqrt{1}-2\right) \vee \left( g = -\sqrt{1}-2\right)
2,\textrm{wahr},\left( g-2\right)^{2} = 1,g-2 = \sqrt{1}
2,\textrm{wahr},\left( f-3 = -\sqrt{4}\right) \vee \left( f-3 = \sqrt{4}\right),\left( f = -\sqrt{4}-3\right) \vee \left( f = \sqrt{4}-3\right)
2,\textrm{wahr},"2\,k = -3\,m-5","k = \frac{3\,m-5}{2}"
2,\textrm{wahr},\left( a-\frac{9}{2}\right)^{2} = \frac{81}{4}-20,\left( a-\frac{9}{2}\right)^{2} = 0
2,\textrm{wahr},"2\,d^{2}-10\,d + 12 = 0","d^{2} + 5\,d-6 = 0"
2,\textrm{wahr},"2\,d^{2}-10\,d + 12 = 0","-8\,d^{2} + 12 = 0"
2,\textrm{wahr},\left( b + 4\right)^{2} = 1,b + 4 = 1
2,\textrm{wahr},\left( b + 4\right)^{2} = 1,b + 4 = \sqrt{1}
2,\textrm{wahr},\left( c + 1\right)^{2} = 4,\left( c + 1 = -4\right) \vee \left( c + 1 = 4\right)
2,\textrm{wahr},"-2\,p-4 = 3\,p + v","-4 + v = 5\,p"
2,\left( x\neq 2\right) \wedge \left( x\neq 3\right),\frac{1}{x-2}-\frac{2}{x-3} = 0,x = 1
2,\textrm{wahr},\left( f-\frac{7}{2}\right)^{2} = \frac{1}{4},\left( f = \sqrt{\frac{1}{4}} + \frac{7}{2}\right) \vee \left( f = -\sqrt{\frac{1}{4}} + \frac{7}{2}\right)
2,\left( x\neq -1\right) \wedge \left( x\neq 1\right),-\frac{3}{x + 1} + \frac{4}{x-1} = 0,x = -7
2,q < \frac{p^{2}}{4},\sqrt{\left( x + \frac{p}{2}\right)^{2}} = \sqrt{-q + \left( \frac{p}{2}\right)^{2}},\left( x + \frac{p}{2} = +\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right) \vee \left( x + \frac{p}{2} = -\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right)
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( x + \frac{b}{2\,a} = -\sqrt{\frac{b^{2}-4\,a\,c}{4\,a^{2}}}\right) \vee \left( x + \frac{b}{2\,a} = \sqrt{\frac{b^{2}-4\,a\,c}{4\,a^{2}}}\right)","\left( x + \frac{b}{2\,a} = -\sqrt{\frac{b^{2}-4\,a\,c}{2\,a}}\right) \vee \left( x + \frac{b}{2\,a} = \sqrt{\frac{b^{2}-4\,a\,c}{2\,a}}\right)"
2,"\left( a > 0\right) \wedge \left( c < \frac{b^{2}}{4\,a}\right)","\left( x + \frac{b}{2\,a} = -\sqrt{\frac{b^{2}-4\,a\,c}{2\,a}}\right) \vee \left( x + \frac{b}{2\,a} = \sqrt{\frac{b^{2}-4\,a\,c}{2\,a}}\right)","\left( x = \frac{-b + \sqrt{b^{2}-4\,a\,c}}{2\,a}\right) \vee \left( x = \frac{-b-\sqrt{b^{2}-4\,a\,c}}{2\,a}\right)"
2,\left( x\neq -2\right) \wedge \left( x\neq 3\right),\frac{1}{x + 2}-\frac{5}{x-3} = 0,"1\,(x-3) = 5\,(x + 2)"
2,\left( x\neq -2\right) \wedge \left( x\neq 3\right),\frac{1}{x + 2}-\frac{5}{x-3} = 0,"\frac{1\,(x-3)}{x + 2} = 5"
2,\textrm{wahr},"8\,z-5 = -2\,a","a = 4\,z-\frac{5}{2}"
2,\textrm{wahr},"8\,z-5 = -2\,a","a = 4\,z + \frac{5}{2}"
2,\textrm{wahr},"c^{2} + 9\,c + \left( \frac{9}{2}\right)^{2}-\left( \frac{9}{2}\right)^{2} + 20 = 0","\left( c + \frac{9}{2}\right)^{2}-\frac{81}{4} + \frac{8\,o}{4} = 0"
2,\textrm{wahr},"\left( c + \frac{9}{2}\right)^{2}-\frac{81}{4} + \frac{8\,o}{4} = 0",\left( c + \frac{9}{2}\right)^{2} = \frac{1}{4}
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + \left( \frac{p}{2}\right)^{2} = -q + \left( \frac{p}{2}\right)^{2}",x + \frac{p}{2} = -q + \left( \frac{p}{2}\right)^{2}
2,q < \frac{p^{2}}{4},x + \frac{p}{2} = -q + \left( \frac{p}{2}\right)^{2},\left( x + \frac{p}{2} = +\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right) \vee \left( x + \frac{p}{2} = -\sqrt{-q + \left( \frac{p}{2}\right)^{2}}\right)
2,\textrm{wahr},\left( s + \frac{7}{2} = \sqrt{\left( \frac{7}{2}\right)^{2}-12}\right) \vee \left( s + \frac{7}{2} = -\sqrt{\left( \frac{7}{2}\right)^{2}-12}\right),\left( s = \sqrt{\left( \frac{7}{2}\right)^{2}-12} + \frac{7}{2}\right) \vee \left( s = -\sqrt{\left( \frac{7}{2}\right)^{2}-12} + \frac{7}{2}\right)
2,\left( x\neq 2\right) \wedge \left( x\neq 1\right),-\frac{5}{x-2} = \frac{4}{x-1},"-5 = \frac{4\,x-2}{x-1}"
2,\left( x\neq 2\right) \wedge \left( x\neq 1\right),"-5 = \frac{4\,x-2}{x-1}","-5 = \frac{4\,x-8}{x-1}"
2,\left( x\neq -2\right) \wedge \left( x\neq 2\right),-\frac{4}{x + 2} + \frac{2}{x-2} = 0,\frac{2}{x-2} = \frac{4}{x-2}
2,\left( x\neq 2\right) \wedge \left( x\neq -2\right),"-\frac{2\,(x + 2)}{(x-2)\,(x + 2)} + \frac{3\,(x-2)}{(x + 2)\,(x-2)} = 0","2\,(x + 2) + 3\,(x-2) = 0"
2,\textrm{wahr},"\left( 4\,d-2 = 0\right) \vee \left( -4\,d + 5 = 0\right)",\left( d = \frac{1}{2}\right) \vee \left( d = -\frac{5}{4}\right)
2,\left( x\neq 1\right) \wedge \left( x\neq 2\right),\frac{4}{x-2} = \frac{5}{x-1},"4\,(x-2) = 5\,(x-1)"
2,\left( x\neq 1\right) \wedge \left( x\neq 2\right),-\frac{5}{x-1}-\frac{4}{x-2} = 0,\frac{4}{x-2} = \frac{5}{x-1}
2,\left( x\neq 1\right) \wedge \left( x\neq 2\right),-\frac{4}{x-2} = \frac{5}{x-1},"-4\,(x-2) = 5\,(x-1)"
2,\left( x\neq 1\right) \wedge \left( x\neq 2\right),"-4\,(x-2) = 5\,(x-1)","4\,x + 8 = 5\,x-5"
2,\left( x\neq 1\right) \wedge \left( x\neq 2\right),"-4\,x + 13 = 5\,x","x = -\frac{4\,x + 13}{5}"
2,\textrm{wahr},"8\,b^{2} + 8\,b + 4\,b-4 = 0","4\,b + 8\,b + 4\,b = 4"
2,\textrm{wahr},"(-2\,b + 1)\,(4\,b-4) = 0","8\,b^{2} + 8\,b + 4\,b-4 = 0"
2,\textrm{wahr},"-8\,b^{2} + 8\,b + 4\,b-4 = 0","4\,b + 8\,b + 4\,b = 4"
2,\textrm{wahr},"-8\,b^{2} + 8\,b + 4\,b-4 = 0","-4\,b + 8\,b + 4\,b = 4"
2,\textrm{wahr},"8\,b^{2}-8\,b-4\,b = -4","16\,b = 4"
2,\textrm{wahr},"8\,b^{2}-8\,b-4\,b = -4","4\,b-12\,b = -4"
2,\left( x\neq -3\right) \wedge \left( x\neq 3\right),"-\frac{1\,(x-3)}{(x + 3)\,(x-3)}-\frac{4\,(x + 3)}{(x-3)\,(x + 3)} = 0","-x-3-4\,x + 12 = 0"
2,\textrm{wahr},"8\,b^{2}-8\,b-4\,b = -4","\left( 4\,b-12\,b = -4\right) \vee \left( -4\,b-12\,b = -4\right)"
2,\textrm{wahr},"\left( 4\,b-12\,b = -4\right) \vee \left( -4\,b-12\,b = -4\right)","-8\,b = -4"
2,\left( x\neq 3\right) \wedge \left( x\neq -2\right),"-4\,(x + 2)-1\,(x-3) = 0\,(x-3)\,(x + 3)","4\,x + 8-x + 3 = 0"
2,\left( x\neq 3\right) \wedge \left( x\neq -2\right),"-4\,(x + 2)-1\,(x-3) = 0","4\,x + 8-x + 3 = 0"
2,\left( x\neq 3\right) \wedge \left( x\neq -2\right),"-4\,(x + 2)-1\,(x-3) = 0","4\,x-8-x + 3 = 0"
2,\left( x\neq -3\right) \wedge \left( x\neq 3\right),"-\frac{1\,(x-3)}{(x + 3)\,(x-3)}-\frac{4\,(x + 3)}{(x-3)\,(x + 3)} = 0","-x-3-4\,x-12 = 0"
2,\textrm{wahr},"\left( -3\,r-1 = 0\right) \vee \left( -4\,r-4 = 0\right)",\left( r = -\frac{1}{3}\right) \vee \left( r = 1\right)
2,\textrm{wahr},"\left( 2\,m + 1 = 0\right) \vee \left( -3\,m-2 = 0\right)",\left( m = \frac{1}{2}\right) \vee \left( m = \frac{2}{3}\right)
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + q = 0_{x}\,2_{+p\,x + q = 0}","x^{2} + p\,x = -q"
2,\textrm{wahr},\left( s = \frac{34}{30} + \sqrt{\left( \frac{34}{30}\right)^{2}-1}\right) \vee \left( s = \frac{34}{30}-\sqrt{\left( \frac{34}{30}\right)^{2}-1}\right),\left( s = \frac{17 + \sqrt{514}}{15}\right) \vee \left( s = \frac{17-\sqrt{514}}{15}\right)
2,\textrm{wahr},"2\,h^{2}-12\,h = -18",h^{2}-6 = -9
2,\textrm{wahr},"2\,h^{2}-12\,h = -18",h^{2}-6 + 9 = -9 + 9
2,\textrm{wahr},\left( w-3.5\right)^{2} = 2.25,\left( w-3.5 = \sqrt{2.25}\right) \vee \left( w-3.5 = \sqrt{2.25}\right)
2,\textrm{wahr},"(-4\,p-5)\,(3\,p + 5) = o","\left( -4\,p-5 = 0\right) \vee \left( 3\,p + 5 = 0\right)"
2,\textrm{wahr},"\left( -4\,p-5 = 0\right) \vee \left( 3\,p + 5 = 0\right)","-4\,p-5 = 0\,\left|+5 \Leftrightarrow  \left( 3\,p + 5 = o\right)\right| -5"
2,\textrm{wahr},"\left( -4\,p-5 = 0\right) \vee \left( 3\,p + 5 = 0\right)","-4\,p-5 = 0\,\left|+5 \vee \left( 3\,p + 5 = o\right)\right| -5"
2,\textrm{wahr},"r^{2}-5\,r + 6.25 = -4 + 6.25",\left( r-2.25\right)^{2} = -4 + 6.25
2,\textrm{wahr},"r^{2}-5\,r + 6.25 = -4 + 6.25",\left( r-2.25\right)^{2} = 2.25
2,\textrm{wahr},\left( s-4 = \sqrt{64}\right) \vee \left( s-4 = -\sqrt{64}\right),\left( s = \sqrt{64}-4\right) \vee \left( s = -\sqrt{64}-4\right)
2,\textrm{wahr},\left( s-4 = \sqrt{32}\right) \vee \left( s-4 = -\sqrt{32}\right),\left( s = \sqrt{32}-4\right) \vee \left( s = -\sqrt{32}-4\right)
2,\textrm{wahr},"-2 + 2 = 4\,y-2\,z","2 = 6\,y-2\,z"
2,\textrm{wahr},"2\,z + 2 = 6\,y","\frac{2}{6}\,z + 2 = y"
2,\textrm{wahr},"-k-1 = -5\,k-l","4\,k-1 = l"
2,\textrm{wahr},"p^{2}-4\,p + 4-4 + 4 = o",\left( p-2\right)^{2} = 0
2,\textrm{wahr},"9\,b + 4 = -4\,u",u = -\frac{9}{4}-1
2,\textrm{wahr},"p^{2}-9\,p + 2\,o = 0","p^{2}-9\,p + \left( \frac{9}{2}\right)^{2}-\left( \frac{9}{2}\right)^{2} + 20 = o"
2,\textrm{wahr},"p^{2}-9\,p + \left( \frac{9}{2}\right)^{2}-\left( \frac{9}{2}\right)^{2} + 20 = o",\left( p-\frac{9}{2}\right)^{2}-\frac{81}{4} + 20 = 0
2,\textrm{wahr},\left( p-\frac{9}{2}\right)^{2} = -\frac{1}{4},p-\frac{9}{2} = \sqrt{-\frac{1}{4}}
2,\textrm{wahr},"p^{2}-9\,p + 20 = 0","p^{2}-9\,p + \left( \frac{9}{2}\right)^{2}-\left( \frac{9}{2}\right)^{2} + 20 = o"
2,\textrm{wahr},"-20\,h^{2}-30\,h-10 = 0","h^{2}-\frac{3}{2}\,h-\frac{1}{2} = 0"
2,\textrm{wahr},"h^{2}-\frac{3}{2}\,h-\frac{1}{2} = 0",\left( h = -1\right) \vee \left( h = -\frac{1}{2}\right)
2,\textrm{wahr},"-20\,h^{2}-30\,h-10 = 0",\left( h = -1\right) \vee \left( h = -\frac{1}{2}\right)
2,\textrm{wahr},"-2\,h^{2} + 3\,h + 5 = 0","h^{2}-\frac{3}{2}\,h + \frac{5}{2} = 0"
2,\textrm{wahr},"h^{2}-\frac{3}{2}\,h + \frac{5}{2} = 0",\left( h = -1\right) \vee \left( h = \frac{5}{2}\right)
2,\left( x\neq 3\right) \wedge \left( x\neq 1\right),-\frac{3}{x-3} = \frac{4}{x-1},\textrm{falsch}
2,\textrm{wahr},"-2\,r = 2\,z + 1",r = -z + \frac{1}{2}
2,\textrm{wahr},"25\,l^{2} + 40\,l + 15 = 0",l^{2} + \frac{40}{25} + \frac{15}{25} = 0
2,\textrm{wahr},"\left( -4\,y-1 = 0\right) \vee \left( 5\,y + 1 = 0\right)",\left( y = \frac{1}{4}\right) \vee \left( y = -\frac{1}{5}\right)
2,\left( x\neq -2\right) \wedge \left( x\neq 1\right),"2\,x = -1",x = -0
2,q < \frac{p^{2}}{4},\sqrt{\left( x + \frac{p}{2}\right)^{2}} = \sqrt{\left( \frac{p}{2}\right)^{2}-q},\left( x + \frac{p}{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right)
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right),\mathbb{L} = \left\{\left( x + \frac{p}{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right)\right\}
2,q < \frac{p^{2}}{4},\sqrt{\left( x + \frac{p}{2}\right)^{2}} = \sqrt{\left( \frac{p}{2}\right)^{2}-q},\left( \sqrt{x + \left( \frac{p}{2}\right)^{2}} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( \sqrt{x + \left( \frac{p}{2}\right)^{2}} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right)
2,q < \frac{p^{2}}{4},\left( \sqrt{x + \left( \frac{p}{2}\right)^{2}} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( \sqrt{x + \left( \frac{p}{2}\right)^{2}} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right),\mathbb{L} = \left\{\left( x + \frac{p}{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right)\right\}
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{2}\right)^{2}-q,\left( x + \frac{p}{2}\right)^{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q},\left( x + \frac{p}{2} = \sqrt{\left( \frac{p}{2}\right)^{2}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\left( \frac{p}{2}\right)^{2}-q}\right)
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2}\right)^{2} = \left( \frac{p}{4}\right)^{2}-q,\left( x + \frac{p}{2} = \sqrt{\frac{p^{2}}{4}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\frac{p^{2}}{4}-q}\right)
2,q < \frac{p^{2}}{4},"x^{2} + p\,x + \left( \frac{p}{4}\right)^{2}-\left( \frac{p}{4}\right)^{2} + q = 0",\left( x + \frac{p}{2}\right)^{2}-\left( \frac{p}{4}\right)^{2} + q = 0
2,q < \frac{p^{2}}{4},\left( x + \frac{p}{2} = \sqrt{\frac{p^{2}}{4}-q}\right) \vee \left( x + \frac{p}{2} = -\sqrt{\frac{p^{2}}{4}-q}\right),\left( x = -\frac{p}{2} + \sqrt{\left( \frac{p}{4}\right)^{2}-q}\right) \vee \left( x = -\frac{p}{2}-\sqrt{\frac{p^{2}}{4}-q}\right)
