category,assumptions,t0,t1
2,\textrm{wahr},"-8\,w\ge -5\,v-5","w\ge \frac{5}{8}\,v + \frac{5}{8}"
2,\textrm{wahr},"w\ge \frac{5}{8}\,v + \frac{5}{8}","\mathbb{L} = \frac{5}{8}\,v + \frac{5}{8}"
2,\textrm{wahr},"w\le \frac{5}{8}\,v + \frac{5}{8}","\mathbb{L} = \frac{5}{8}\,v + \frac{5}{8}"
2,\textrm{wahr},"\left|7\,x-6\right| \ge 7","\left( 7\,x-6\ge -7\right) \vee \left( 7\,x-6\le 7\right)"
2,\textrm{wahr},"\left( 7\,x-6\le -7\right) \vee \left( 7\,x-6\ge 7\right)",\left( x\le -1\right) \vee \left( x\ge 13\right)
2,\textrm{wahr},"\left( 7\,x-6\le -7\right) \vee \left( 7\,x-6\ge 7\right)",\left( x\le -1\right) \vee \left( x\ge +13\right)
2,\textrm{wahr},"\left( 7\,x-6\le -7\right) \vee \left( 7\,x-6\ge 7\right)",\left( x\ge -1\right) \vee \left( x\le -13\right)
2,x = 15,"\sqrt{2\,x-5} + 1 = \sqrt{2\,x + 6}",\sqrt{2 \cdot 15} + 1 = \sqrt{2 \cdot 15 + 6}
2,\textrm{wahr},"-5\,x = +4\,a\,x",x = -0.8
2,\textrm{wahr},x = -0.8,\mathbb{L} = \left\{-0.8\right\}
2,\textrm{wahr},"-6\,k\ge 3",k\ge -\frac{1}{2}
2,x = 4,\textrm{wahr},\mathbb{L} = \left\{4\right\}
2,\textrm{wahr},\left|x-\frac{5}{9}\right| \ge -\frac{4}{9},\left( x-\frac{5}{9}\ge -\frac{4}{9}\right) \vee \left( x-\frac{5}{9}\le \frac{4}{9}\right)
2,\textrm{wahr},"\left|x-1\right|  + \left|4\,x-7\right|  = 6","\left( x-1 + 4\,x-7 = -6\right) \vee \left( x-1 + 4\,x-7 = 6\right)"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"\left|5\,x-4\right|  + \left|2\,x + 1\right|  = 7","5\,x-4-2\,x + 1 = 7"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"3\,x = 10",x = \frac{3}{7}
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"\left|5\,x-4\right|  + \left|2\,x + 1\right|  = 7","-5\,x-4-2\,x + 1 = 7"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"-5\,x-4-2\,x + 1 = 7","3\,x = 10"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"\left|5\,x-4\right|  + \left|2\,x + 1\right|  = 7","5\,x-4 + 2\,x + 1 = 7"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"5\,x-4 + 2\,x + 1 = 7","3\,x = 10"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"\left|5\,x-4\right|  + \left|2\,x + 1\right|  = 7","5\,x-4-2\,x-1 = 7"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"5\,x-4-2\,x-1 = 7","3\,x = 10"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"\left|5\,x-4\right|  + \left|2\,x + 1\right|  = 7","-5\,x-4-2\,x-1 = 7"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"-5\,x-4-2\,x-1 = 7","3\,x = 10"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),"-5\,x + 4-2\,x-1 = 7","3\,x = 10"
2,\left( x < \frac{4}{5}\right) \wedge \left( x < -\frac{1}{2}\right),x = -\frac{4}{7},"\mathbb{L} = \left\{\frac{10}{7},-\frac{4}{7}\right\}"
2,\left( x < \frac{4}{5}\right) \wedge \left( x > \frac{1}{2}\right),"-5\,x + 4 + 2\,x + 1 = 7","3\,x = 2"
2,\left( x < \frac{4}{5}\right) \wedge \left( x > -\frac{1}{2}\right),"-5\,x + 4 + 2\,x + 1 = 7","3\,x = 2"
2,\textrm{wahr},"\left|7\,x + 6\right|  > 4","\left( 7\,x + 6 < -4\right) \wedge \left( 7\,x + 6 > 4\right)"
2,\textrm{wahr},"\left|7\,x + 6\right|  > 4","\left( -7\,x-6 > 4\right) \wedge \left( 7\,x + 6 < 4\right)"
2,\textrm{wahr},"\left( -7\,x-6 > 4\right) \wedge \left( 7\,x + 6 < 4\right)","\left( 7\,x + 6 < -4\right) \wedge \left( 7\,x + 6 > 4\right)"
2,\textrm{wahr},"1 = x\,(5-4\,a)","x = \frac{1}{5-4\,a}"
2,\textrm{wahr},"1 = x\,(5-4\,a)","\frac{1}{5-4\,a} = x"
2,\textrm{wahr},"1 = x\,(5-4\,a)",1 = 0
2,\textrm{wahr},"(7-a)\,x = -4",0 = -4
2,\textrm{wahr},"(7-a)\,x = -4",x = \frac{-4}{7-a}
2,\left( a = 7\right) \wedge \left( a\neq 7\right),"(7-a)\,x = -4",x = \frac{-4}{7-a}
2,\textrm{wahr},"\left|7\,x + 6\right|  > 4","\left( 4 > 7\,x + 6 < -4\right) \wedge \left( 7\,x + 6 > 4\right)"
2,\textrm{wahr},"\left( 4 > 7\,x + 6 < -4\right) \wedge \left( 7\,x + 6 > 4\right)","\left( 7\,x + 6 < -4\right) \wedge \left( 7\,x + 6 > 4\right)"
2,\textrm{wahr},"x^{2}-5\,x-6 = 0","(x-2)\,(x-3) = 0"
2,\textrm{wahr},"5\,x-6 = x^{2}","x^{2}-5\,x-6 = 0"
2,\left( x\neq -1.1666666666666667\right) \wedge \left( x > -\frac{7}{6}\right),x\ge -\frac{23}{6},x > -\frac{7}{6}
2,\left( x\neq -1.3333333333333333\right) \wedge \left( x < -\frac{8}{6}\right),"-16\,x\le 33",x\le -\frac{33}{16}
2,\left( x\neq -1.3333333333333333\right) \wedge \left( x < -\frac{8}{6}\right),x\le -\frac{33}{16},\left( -\frac{33}{16}\ge x\right) \wedge \left( -\frac{33}{16} < -\frac{8}{6}\right)
2,\left( x\neq -1.3333333333333333\right) \wedge \left( x < -\frac{8}{6}\right),x\ge -\frac{33}{16},\left( x\ge -\frac{33}{16}\right) \wedge \left( x < -\frac{8}{6}\right)
2,\left( x\neq -1.3333333333333333\right) \wedge \left( x < -\frac{8}{6}\right),x\ge -\frac{33}{16},-\frac{8}{6} > x\ge -\frac{33}{16}
2,\textrm{wahr},"-5\,x = (-3\,a)\,x","-6\,x = -3\,a"
2,\textrm{wahr},"(3\,a-5)\,x = 0","x = \frac{0}{3\,a-5}"
2,\textrm{wahr},"(3\,a-5)\,x = 0",x = 0
2,\textrm{wahr},"-4\,z > 8",z > -2
2,\textrm{wahr},"-4\,z > 8",z > \frac{8}{-4}
2,\textrm{wahr},z < \frac{8}{-4},z > -2
2,\left( x\ge 2\right) \wedge \left( x\le \frac{2}{3}\right),"\left|3\,x-2\right|  + \left|7\,x-5\right|  = 7","-(3\,x-2) + 7\,x-5 = 7"
2,x < 2,"\left|3\,x-2\right|  + \left|7\,x-5\right|  = 7","-3\,x + 2-7\,x + 5 = 7"
2,\left( x\ge 2\right) \wedge \left( x\le \frac{2}{3}\right),"-(3\,x-2) + 7\,x-5 = 7","-3\,x + 2-7\,x-5 = 7"
2,\textrm{wahr},\left|x + 3\right|  < 4,x + 3 > -4 \cap x + 3 < 4
2,x < 2,x = 0,\textrm{wahr}
2,x > \frac{2}{3},x = \frac{14}{10} = \frac{7}{5},\textrm{wahr}
2,x > \frac{2}{3},"10\,x = 14",x = \frac{14}{10} = \frac{7}{5}
2,x > \frac{2}{3},x = \frac{14}{10},\textrm{wahr}
2,\textrm{wahr},"x + 2 = -1-3\,a\,x","x + 2 + 3\,a\,x = -1-2"
2,\textrm{wahr},"x + 2 + 3\,a\,x = -1-2","(1 + 3\,a)\,x = -3"
2,x > \frac{2}{3},x = \frac{14}{10},\textrm{falsch}
2,x > \frac{2}{3},x = \frac{7}{5},\textrm{wahr}
2,\textrm{wahr},"\left|x + \frac{5}{2}\right|  < \sqrt{\frac{41}{4}}\,\sqrt{14.25}",\left( x + \frac{5}{2} > \sqrt{-14.25}\right) \wedge \left( x + \frac{5}{2} < \sqrt{14.25}\right)
2,\textrm{wahr},\left|x + \frac{5}{2}\right|  < \sqrt{\frac{41}{4}},\left( x + \frac{5}{2} > \sqrt{-14.25}\right) \wedge \left( x + \frac{5}{2} < \sqrt{14.25}\right)
2,\textrm{wahr},"(5 + a)\,x = 0",x = -5-a
2,\textrm{wahr},"\left|\left|2\,x + 1\right| -3\right|  = 3","\left|2\,x + 1-3\right|  = 3"
2,\textrm{wahr},x = \frac{5}{2},"LL_1 = \big(\frac{5}{2},\infty \big)"
2,\textrm{wahr},"\left|2\,x-2\right|  = 3","2\,x-2 = 3"
2,\textrm{wahr},"\left|\left|2\,x + 1\right| -3\right|  = 3","\left|-2\,x-1-3\right|  = 3"
2,\textrm{wahr},"\left|-2\,x-4\right|  = 3","-2\,x-4 = 3"
2,\textrm{wahr},x = -\frac{7}{2},"LL_2 = \big(-\infty ,-\frac{7}{2}\big)"
2,\textrm{wahr},"LL_2 = \big(-\infty ,-\frac{7}{2}\big)","LL_1 \cup LL_2 = \big(-\infty ,-\frac{7}{2}\big) \cup \big(\frac{5}{2},\infty \big)"
2,\textrm{wahr},"(5 + a)\,x = 0",x = 0
2,\textrm{wahr},"\left( -4\,x > 4\right) \vee \left( -4\,x < 12\right)",\left( x > -1\right) \vee \left( x < -3\right)
2,\textrm{wahr},"\left( -4\,x > 4\right) \vee \left( -4\,x < 12\right)",\left( x < 1\right) \vee \left( x > 3\right)
2,\textrm{wahr},"(5 + a)\,x = 0",x = \frac{1}{5 + a}
2,\textrm{wahr},"(5 + a)\,x = 0",x = \frac{0}{5 + a}
2,\textrm{wahr},"3\,a + 3 > 2\,p","3\,a > 2\,p + 3"
2,\textrm{wahr},"-x^{2} + 4\,x + \left( -2\right)^{2}-4 + 1 < 0",\left( -x-2\right)^{2} < 3
2,\textrm{wahr},\left( -x-2 > -\sqrt{3}\right) \wedge \left( -x-2 < \sqrt{3}\right),\left( x < \sqrt{3} + 2\right) \wedge \left( x > -\sqrt{3} + 2\right)
2,\textrm{wahr},"\left|x + 5\right|  + \left|4\,x + 6\right|  = 5","\left( x + 5 + 4\,x + 6 = 5\right) \vee \left( \left( -(x + 5)-(4\,x + 6) = 5\right) \vee \left( \left( x + 5-(4\,x + 6) = 5\right) \vee \left( -(x + 5) + 4\,x + 6 = 5\right)\right)\right)"
2,\textrm{wahr},"\left( 5\,x + 11 = 5\right) \vee \left( \left( -5\,x-11 = 5\right) \vee \left( \left( -3\,x-1 = 5\right) \vee \left( 3\,x + 1 = 5\right)\right)\right)","\left( 5\,x = -6\right) \vee \left( \left( -5\,x = 6\right) \vee \left( \left( -3\,x = 6\right) \vee \left( 3\,x = 4\right)\right)\right)"
2,\textrm{wahr},\left|x + 4\right|  < 5,x + 4 > -5 \cap x + 4 < 5
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( 7\,x + 1 > 8\right) \wedge \left( 7\,x + 1 > -8\right)"
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( 7\,x + 1 > 8\right) \wedge \left( 7\,x + 1 < -8\right)"
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( 7\,x + 1 < -8\right) \wedge \left( 7\,x + 1 > 8\right)"
2,\textrm{wahr},\sqrt{-x + 4} = -x + 2,-x + 4 = x^{2} + 4
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( 7\,x + 1 < 8\right) \wedge \left( 7\,x + 1 > -8\right)"
2,\textrm{wahr},"\left( 7\,x + 1 < 8\right) \wedge \left( 7\,x + 1 > -8\right)","\left( 7\,x < -9\right) \wedge \left( 7\,x > 7\right)"
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( 7\,x + 1 > -8\right) \wedge \left( 7\,x + 1 < 8\right)"
2,\textrm{wahr},"\left( 7\,x + 1 > -8\right) \wedge \left( 7\,x + 1 < 8\right)","\left( 7\,x < -9\right) \wedge \left( 7\,x > 7\right)"
2,\textrm{wahr},"\left|-2\,x + 7\right| \ge 8","\left( -2\,x + 7\ge 8\right) \wedge \left( -2\,x + 7\le -8\right)"
2,\textrm{wahr},"\left|7\,x + 1\right|  > 8","\left( 7\,x + 1\ge 8\right) \wedge \left( 7\,x + 1 < 8\right)"
2,\textrm{wahr},"\left( 7\,x + 1\ge 8\right) \wedge \left( 7\,x + 1 < 8\right)","\left( 7\,x\le -9\right) \wedge \left( 7\,x > 7\right)"
2,\textrm{wahr},"x\,(3-3\,a) = -7","x = \frac{-7}{3-3\,a}"
2,\textrm{wahr},"x\,(1 + 4\,a) = 10","x = \frac{10}{1 + 4\,a}"
2,\textrm{wahr},"\left|5\,x-4\right|  > 8","\left( 5\,x-4 < -8\right) \wedge \left( 5\,x-4 > 8\right)"
2,\textrm{wahr},"\left|5\,x-4\right|  > 8","\left( 5\,x-4 > -8\right) \wedge \left( 5\,x-4 < 8\right)"
2,\left( x\neq 2\right) \wedge \left( x < 2\right),x\le \frac{20}{11},\textrm{falsch}
2,\textrm{wahr},"\sqrt{2\,x^{2} + 2\,x-2} = 2\,x-2","2\,x^{2} + 2\,x-2 = 2\,x^{2} + 4"
2,x = \frac{10}{3},"\sqrt{3\,x-6} + 2 = \sqrt{3\,x + 6}",\textrm{falsch}
2,x\neq 2,"\frac{4\,x-4}{-3\,x + 6}\le 6","4\,x-4 > 6\,(-3\,x + 6)"
2,\textrm{wahr},"2\,x^{2} + 2\,x-2 = \left( 2\,x-2\right)^{2}","2\,x-6 = 0"
2,x\neq 2,"\frac{4\,x-4}{-3\,x + 6}\le 6","4\,x-4\ge 6\,(-3\,x + 6)"
2,x\neq 2,"4\,x-4\ge 6\,(-3\,x + 6)","4\,x-4 > -18\,x + 36"
2,\textrm{wahr},"x^{2} + 3\,x-3 = 0",\left( x = -\frac{3}{2}-\sqrt{21}\right) \vee \left( x = -\frac{3}{2} + \sqrt{21}\right)
2,\textrm{wahr},"\left( -2\,s-3 = -17\right) \vee \left( -2\,s-3 = 17\right)",\left( s = 10\right) \vee \left( s = -7\right)
2,\textrm{wahr},\left( x < \frac{13}{8}\right) \vee \left( x > -\frac{3}{8}\right),"\mathbb{L} = \big(-\infty ,\frac{8}{13}\big) \cup \big(-\frac{3}{8},\infty \big)"
2,\textrm{wahr},"\left( -2\,s-3 = -17\right) \vee \left( -2\,s-3 = 17\right)",s = 10
2,\textrm{wahr},"2\,x^{2} + 2\,x-2 = 4\,x^{2}-8\,x + 4","0 = 2\,x^{2} + 10\,x + 6"
2,\textrm{wahr},"0 = 2\,x^{2}-10\,x + 6","x^{2} + 5\,x + 3 = 0"
2,\textrm{wahr},"\left|5\,x-4\right|  > 8","\left( 5\,x-4 > 8\right) \wedge \left( \left( 5\,x-4\ge 0\right) \vee \left( \left( -(5\,x-4) > 8\right) \wedge \left( 5\,x-4 < 0\right)\right)\right)"
2,\textrm{wahr},"\left( 5\,x-4 > 8\right) \wedge \left( \left( 5\,x-4\ge 0\right) \vee \left( \left( -(5\,x-4) > 8\right) \wedge \left( 5\,x-4 < 0\right)\right)\right)",\left( x > \frac{12}{5}\right) \wedge \left( \left( x\ge \frac{4}{5}\right) \vee \left( \left( x < -\frac{4}{5}\right) \wedge \left( x < \frac{4}{5}\right)\right)\right)
2,\left( x\neq -1\right) \wedge \left( x > -1\right),"\frac{3\,x + 6}{4\,x + 4} > 7","3\,x + 6 > 7\,(3\,x + 6)"
2,\left( x\neq -4.5\right) \wedge \left( x\ge -\frac{9}{2}\right),x\le -2,\left( x > -\frac{9}{2}\right) \wedge \left( x\le -2\right)
2,a\neq 6,6-a = 10,x = \frac{10}{6-a}
2,\textrm{wahr},\left( x\ge 0\right) \wedge \left( x\le 1\right),"\mathbb{L} = \left[0,1\right]"
2,\textrm{wahr},\left|x-1\right| \ge -1,\left( x-1\le 1\right) \vee \left( x-1\ge -1\right)
2,\left( x\neq 2\right) \wedge \left( x < 2\right),x < 15,\textrm{falsch}
2,\textrm{wahr},\left|w + 1\right|  = 9,w + 1 = 9
2,a\neq -3,"(-3-a)\,x = -8","x = \frac{-8}{-3\,a}"
2,\textrm{wahr},"-5\,k\le 3",k\le -\frac{3}{5}
2,\textrm{wahr},"x^{2}-2\,x + \frac{1}{2} = 0",\left( x = -\frac{2}{2} + \sqrt{\left( \frac{2}{2}\right)^{2}-\frac{1}{2}}\right) \vee \left( x = -\frac{2}{3}-\sqrt{\left( \frac{2}{2}\right)^{2}-\frac{1}{2}}\right)
2,\textrm{wahr},"-5\,k\le 3",k\le \frac{3}{5}
2,\textrm{wahr},"\left|-7\,x + 7\right|  < 7","-7\,x + 7 < 7-7\,x + 7 > -7"
2,\textrm{wahr},-x < 0-x > -7,"x < 0\,x > 7"
2,\textrm{wahr},-x < 0-x > -2,"x > 0\,x < 2"
2,\textrm{wahr},"\left|-7\,x + 7\right|  < 7","-7\,x + 7 < -7-7\,x + 7 > 7"
2,x\neq 4,"-5\,x + 20 = -5\,(x-4)","-\frac{5\,(x-4)}{x}-4 = -5"
2,\left( x\neq 2\right) \wedge \left( x < 2\right),"\frac{5\,x + 3}{3\,x-b} > 2","5\,x + 3 < 2\,(3\,x-6)"
2,\textrm{wahr},"x^{2} + 3\,x + \frac{9}{4} < \frac{9}{4} + 4","x^{2} + 3\,x + \frac{9}{4} < \frac{17}{4}"
2,\textrm{wahr},"(-4\,a-5)\,x = 0","x = \frac{0}{-4\,a-5}"
2,\textrm{wahr},"\left|-6\,x + 6\right| \ge 6","-6\,x + 6\ge 6-6\,x + 6\le -6"
2,\textrm{wahr},"-6\,x + 6\ge 6-6\,x + 6\le -6","-6\,x\ge 0-6\,x\le -12"
2,\textrm{wahr},z > \frac{8}{-4},z < -2
2,\textrm{wahr},"\left|-6\,x + 6\right| \ge 6","\left( -6\,x + 6\ge 6\right) \wedge \left( -6\,x + 6\le -6\right)"
2,\textrm{wahr},\left( x + \frac{3}{2}\right)^{2} < \frac{17}{4},\left|x + \frac{3}{2}\right|  < \sqrt{4} \cdot .25
2,\textrm{wahr},"\left( -6\,x + 6\ge 6\right) \vee \left( -6\,x + 6\le -6\right)","\left( -6\,x\ge 0\right) \wedge \left( -6\,x\le -12\right)"
2,\left( x\neq -0.4\right) \wedge \left( x > -\frac{2}{5}\right),x < -\frac{9}{29},\textrm{wahr}
2,\textrm{wahr},\left( x = \frac{2}{2} + \sqrt{\left( \frac{2}{2}\right)^{2}-\frac{1}{2}}\right) \vee \left( x = \frac{2}{2}-\sqrt{\left( \frac{2}{2}\right)^{2}-\frac{1}{2}}\right),\left( x = -1 + \frac{\sqrt{2}}{2}\right) \vee \left( x = 1-\frac{\sqrt{2}}{2}\right)
2,\textrm{wahr},\left( x\ge \frac{2}{3}\right) \wedge \left( x\le \frac{10}{9}\right),"\left( \mathbb{L} = \left[\frac{2}{3},\infty \right)\right) \wedge \left( \mathbb{L} = \left(-\infty ,\frac{10}{9}\right]\right)"
2,\textrm{wahr},\left( x-1 > -2\right) \wedge \left( x-1 < 2\right),\left( x > -1\right) \wedge \left( x > 3\right)
2,\textrm{wahr},"-4\,t-4\le -5\,t-4","-9\,t\le -8"
2,\textrm{wahr},\left( x + \frac{3}{2} > -\sqrt{\frac{17}{4}}\right) \vee \left( x + \frac{3}{2} < \sqrt{\frac{17}{4}}\right),\left( x > -\sqrt{\frac{17}{4}}-\frac{3}{2}\right) \vee \left( x = \sqrt{\frac{17}{4}}-\frac{3}{2}\right)
2,\textrm{wahr},"\left( 4\,x + 8\ge -1\right) \wedge \left( -4\,x + 8\le 1\right)","\left( -4\,x\ge -9\right) \wedge \left( -4\,x\le -7\right)"
2,\textrm{wahr},"\left( -4\,x > 4\right) \vee \left( -4\,x < 12\right)",\left( x < -1\right) \vee \left( x < -3\right)
2,\textrm{wahr},"\left( -4\,x > 4\right) \vee \left( -4\,x < 12\right)",\left( x > -1\right) \vee \left( x > -3\right)
2,\textrm{wahr},"-5\,h-1\le -3\,h + 2","1\le 2\,h"
2,\textrm{wahr},\left( x + \frac{3}{2} < \sqrt{\frac{17}{2}}\right) \vee \left( x + \frac{3}{2} > -\sqrt{\frac{17}{2}}\right),\left( x > -\sqrt{\frac{17}{4}}-\frac{3}{2}\right) \vee \left( x < \sqrt{\frac{17}{4}}-\frac{3}{2}\right)
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < 7\right),x > \frac{37}{19},\textrm{falsch}
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < 7\right),"\frac{2\,x + 2}{3\,x-5} < 7","2\,x + 2 > 7\,(3\,x-5)"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < 7\right),"\frac{2\,x + 2}{3\,x-5} < 7","2\,x + 2 < 7\,(3\,x-5)"
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < 7\right),x > \frac{37}{19},7 < x > \frac{37}{19}
2,\left( x\neq 1.6666666666666667\right) \wedge \left( x < 7\right),"2\,x + 2 > 21\,x-35","-19\,x < -37"
2,\textrm{wahr},\left( x < 3\right) \vee \left( x > -1\right),"\mathbb{L} = \big(-1,3\big)"
2,\textrm{wahr},"\left|4\,f-1\right|  = 8",\left( f-\frac{1}{4} = 4\right) \vee \left( f-\frac{1}{4} = -4\right)
2,\textrm{wahr},\left( f-\frac{1}{4} = 4\right) \vee \left( f-\frac{1}{4} = -4\right),\left( f = \frac{15}{4}\right) \vee \left( f = -\frac{17}{4}\right)
2,a = 1,"3 = x\,(1 + a)",3 = 0
2,a\neq 1,"x\,(1 + a) = 3",x = \frac{3}{1 + a}
2,\textrm{wahr},\left|x + \frac{3}{2}\right|  < \sqrt{\frac{17}{4}},\left( x + \frac{3}{2} > \sqrt{\frac{17}{4}}\right) \vee \left( x + \frac{3}{2} > \sqrt{\frac{17}{4}}\right)
2,\textrm{wahr},"\left( -3\,x\ge 3\right) \wedge \left( -3\,x\le 7\right)",\left( x\le -1\right) \wedge \left( x\le -\frac{7}{3}\right)
2,\textrm{wahr},"\left|4\,x + 4\right| \ge 4","\left( 4\,x + 4\le -4\right) \wedge \left( 4\,x + 4\ge 4\right)"
2,x = 4,\sqrt{6} = 4,\textrm{wahr}
2,\textrm{wahr},"(5-a)\,x = 1",0 = 1
2,\textrm{wahr},"-x^{2}-5\,x + 4 < 0","x^{2} + 5\,x-4 < 0"
2,\textrm{wahr},"x^{2} + 5\,x-4 > 0","x^{2} + 5\,x-6.25 < 0"
2,\textrm{wahr},"-4 < 3\,k",k > -\frac{3}{4}
2,\textrm{wahr},"x^{2} + 5\,x-4 > 0","x^{2} + 5\,x-6.25 > 6.25 + 4"
2,a = -1,0 = -l,\textrm{falsch}
2,\textrm{wahr},"\left( -9\,x\ge -13\right) \wedge \left( -9\,x\le -1\right)",\left( x\ge \frac{13}{9}\right) \wedge \left( x\le \frac{1}{9}\right)
2,\textrm{wahr},"x^{2} + 5\,x-6.25 > -2.25","\big(x + 2,5\big)^{2} > -2.25"
2,\textrm{wahr},"x^{2} + 5\,x-6.25 > -2.25","\big(x-2,5\big)^{2} > -2.25"
2,\textrm{wahr},"x^{2}-\frac{3}{2}\,x-\frac{1}{2} = 0",\left( x = \frac{3}{4} + \sqrt{\frac{9}{4} + \frac{1}{2}}\right) \vee \left( x = \frac{3}{4}-\sqrt{\frac{9}{4} + \frac{1}{2}}\right)
2,\textrm{wahr},"\left|-4\,x + 6\right| \ge 7","\left( -4\,x + 6\ge 7\right) \vee \left( -4\,x + 6\ge -7\right)"
2,a\neq 5,"(5-a)\,x = 1",x = \frac{1}{5}-a
2,\textrm{wahr},"\left( -4\,x + 6\ge 7\right) \vee \left( -4\,x + 6\le -7\right)","\left( -4\,x\ge 1\right) \vee \left( -4\,x\ge -13\right)"
2,\textrm{wahr},"\left( -6\,x > -3\right) \wedge \left( -6\,x < 5\right)",\left( x < \frac{3}{6}\right) \wedge \left( x > \frac{5}{6}\right)
2,\textrm{wahr},\left|x + \frac{5}{2}\right|  > \sqrt{\frac{41}{4}},\left( x + \frac{5}{2} < -\sqrt{\frac{41}{4}}\right) \wedge \left( x + \frac{5}{2} > \sqrt{\frac{41}{4}}\right)
2,a\neq 5,x = \frac{1}{5-a},"l\,l = \left\{ \begin{array}{rr}\emptyset  & ,a = 5\\\left\{\frac{1}{5-a}\right\} & ,a\neq 5\\\end{array} \right. "
2,\textrm{wahr},"x^{2}-2\,x-1 > 4",\left( x-1\right)^{2} < 4
2,\textrm{wahr},"x^{2}-2\,x-1 > 4",\left( x + 1\right)^{2} > 4
2,\textrm{wahr},"x^{2}-2\,x-1 > 4",\left( x + \frac{2}{2}\right)^{2} > 4
2,\textrm{wahr},\left( x-\frac{2}{2}\right)^{2} > 4,\left|x-\frac{2}{2}\right|  > 4
2,\left( x\neq 2\right) \wedge \left( x > 2\right),"\frac{5\,x + 3}{3\,x-6} > 2","5\,x + 3 < 2\,(3\,x-6)"
2,a\neq \frac{5}{3},"x = \frac{0}{3\,a-5}",\textrm{falsch}
2,\left( a = -1\right) \wedge \left( a\neq -1\right),"x\,(1 + a) = 3",x = \frac{3}{1 + a}
2,a\neq \frac{5}{3},x = 0,\textrm{falsch}
2,\left( a = -1\right) \wedge \left( a\neq -1\right),"3 = x\,(1 + a)",\frac{3}{1 + a} = x
2,a\neq 5,"(5 + 4\,a)\,x = 0","x = \frac{0}{5 + 4\,a}"
2,a = 5,x = 0,\textrm{falsch}
2,a = 5,x = 0,\textrm{wahr}
2,\textrm{wahr},\left|x-\frac{2}{2}\right|  > \sqrt{6},\left( x-\frac{2}{2} < -\sqrt{6}\right) \wedge \left( x-\frac{2}{2} > \sqrt{6}\right)
2,\textrm{wahr},-x^{2} + x + 4\le 0,x^{2}-x-4\le 0
2,\textrm{wahr},x^{2}-x-4\le 0,x^{2}-x-2\ge -2 + 4
2,a = \frac{3}{2},"(-3-2\,a)\,x = -4",0 = -4
2,a\neq \frac{3}{2},"(-3-2\,a)\,x = -4","x = -\frac{4}{-3-2\,a}"
2,\textrm{wahr},x^{2}-x-4\ge 0,x^{2}-x-4\ge -2 + 4
2,\textrm{wahr},x^{2}-x + 4\ge 8,\left( x + 2\right)^{2}\ge 8
2,\textrm{wahr},x^{2}-x + 4\ge 8,\left( x-2\right)^{2}\ge 8
2,\textrm{wahr},x^{2}-x + 4\ge 8,x-\frac{2}{1}\ge 8
2,\textrm{wahr},x^{2}-x + 4\ge 8,\left( x-2\right)^{2}\le 8
2,\textrm{wahr},x^{2}-x + 1\ge 5,\left( x + 1\right)^{2}\ge 5
2,\textrm{wahr},x^{2}-x + 1\ge 5,\left( x-1\right)^{2}\ge 5
2,\textrm{wahr},\left( x + 6 < -4\right) \vee \left( x + 6 > 4\right),"\left( x < -10\right) \vee \left( x > -2\,\mathbb{L} \cdot 0\right)"
2,\textrm{wahr},"\left|2\,x-8\right| \ge 3","\left( 2\,x-8\le -3\right) \wedge \left( 2\,x-8\ge 3\right)"
2,\textrm{wahr},x^{2}-x + \frac{1}{4}\ge \frac{17}{4},\left( x-1\right)^{2}\ge 5
2,\textrm{wahr},x^{2}-x + \frac{1}{4}\ge \frac{17}{4},\left( x + \frac{1}{2}\right)^{2}\ge \frac{17}{4}
2,\textrm{wahr},"(3-3\,a)\,x = 4","x = \frac{4}{3-3\,a}"
2,\textrm{wahr},"(3-3\,a)\,x = 4",0 = 4
2,\textrm{wahr},"\left|8\,x + 5\right| \ge 2","\left( 8\,x + 5\ge 2\right) \wedge \left( 8\,x + 5\le -2\right)"
