category,assumptions,t0,t1
2,\textrm{wahr},"e^{\frac{1}{5}\,u} = \frac{8}{3}","\frac{1}{5}\,u = \ln{\left(\frac{5}{3}\right)}"
1,n > 5,"\lim_{n \to \infty } \frac{4\,n^{4}}{1-4\,n^{3} + n^{4}} + \lim_{n \to \infty } \frac{6\,n^{7}}{6-4\,n^{6} + 6\,n^{7}}","\lim_{n \to \infty } \frac{4\,n^{4}}{n^{4}\,(1\,n^{-4}-4\,n^{-1} + 4)} + \lim_{n \to \infty } \frac{6\,n^{7}}{n^{7}\,(6\,n^{-7}-4\,n^{-1} + 6)}"
1,n > 5,"\lim_{n \to \infty } \frac{4\,n^{4}}{n^{4}\,(1\,n^{-4}-4\,n^{-1} + 4)} + \lim_{n \to \infty } \frac{6\,n^{7}}{n^{7}\,(6\,n^{-7}-4\,n^{-1} + 6)}","\lim_{n \to \infty } \frac{4}{1\,n^{-4}-4\,n^{-1} + 4} + \lim_{n \to \infty } \frac{6}{6\,n^{7}-4\,n^{-1} + 6}"
1,n > 5,"\lim_{n \to \infty } \frac{4\,n^{4}}{1-4\,n^{3} + n^{4}} + \lim_{n \to \infty } \frac{6\,n^{7}}{6-4\,n^{6} + 6\,n^{7}}","\lim_{n \to \infty } \frac{n^{4} \cdot 4}{n^{4}\,(1\,n^{-4}-4\,n^{-1} + 4)} + \lim_{n \to \infty } \frac{n^{7} \cdot 6}{n^{7}\,(6\,n^{-7}-4\,n^{-1} + 6)}"
2,\left( l < 2.4054651081081646\right) \wedge \left( l > -1.5945348918918356\right),"e^{-3\,l}\,(2\,e^{l}-3) = 0",l = \ln{\left(\frac{3}{2}\right)}
2,\left( l < 2.4054651081081646\right) \wedge \left( l > -1.5945348918918356\right),"\left( e^{-3\,l} = 0\right) \vee \left( 2\,e^{l}-3 = 0\right)","\left( e^{-3\,l} = 0\right) \vee \left( l = \ln{\left(\frac{3}{2}\right)}\right)"
2,\left( l < 2.4054651081081646\right) \wedge \left( l > -1.5945348918918356\right),"\left( -3\,l = \ln{\left(0\right)}\right) \vee \left( l = \ln{\left(\frac{3}{2}\right)}\right)","\left( l = -\frac{1}{3}\,\ln{\left(0\right)}\right) \vee \left( l = \ln{\left(\frac{3}{2}\right)}\right)"
2,\left( l < 2.4054651081081646\right) \wedge \left( l > -1.5945348918918356\right),"\left( -3\,l = \ln{\left(0\right)}\right) \vee \left( l = \ln{\left(\frac{3}{2}\right)}\right)",l = \ln{\left(\frac{3}{2}\right)}
2,\left( l < 2.4054651081081646\right) \wedge \left( l > -1.5945348918918356\right),"\left( -3\,l = \ln{\left(0\right)}\right) \vee \left( l = \ln{\left(\frac{3}{2}\right)}\right)",\left( l = \emptyset \right) \vee \left( l = \ln{\left(\frac{3}{2}\right)}\right)
1,n > 5,"\lim_{n \to \infty } \frac{2\,n^{2}}{n + 3}-\lim_{n \to \infty } \frac{2\,n^{2}}{n + 2}","\lim_{n \to \infty } \frac{n \cdot 2\,n}{n \cdot 3}-\lim_{n \to \infty } \frac{n \cdot 2\,n}{n \cdot 2}"
1,n > 5,"\lim_{n \to \infty } \frac{2\,n^{2}}{n + 3}-\lim_{n \to \infty } \frac{2\,n^{2}}{n + 2}","\lim_{n \to \infty } \left(\frac{n^{2} \cdot 2}{n^{2}\,(n^{-2} + 3\,n^{-2})}-\lim_{n \to \infty } \frac{n^{2} \cdot 2}{n \cdot 2}\right) "
1,n > 5,"\lim_{n \to \infty } \frac{2\,n^{2}}{n + 3}-\lim_{n \to \infty } \frac{2\,n^{2}}{n + 2}","\lim_{n \to \infty } \left(\frac{n^{2} \cdot 2}{n^{2}\,(n^{-2} + 3\,n^{-2})}-\lim_{n \to \infty } \frac{n^{2} \cdot 2}{n^{2}\,(n^{2} + 2\,n^{-n})}\right) "
2,\left( l < 2.4054651081081646\right) \wedge \left( l > -1.5945348918918356\right),"\left( l = -\frac{1}{3}\,\ln{\left(0\right)}\right) \vee \left( l = \ln{\left(\frac{3}{2}\right)}\right)",\mathbb{L} = \left\{\ln{\left(\frac{3}{2}\right)}\right\}
1,\textrm{wahr},"(3\,x^{3} + 3\,x^{2} + 1)\,(x^{2} + x)","3\,x^{5} + 3\,x^{4} + 3\,x^{5} + 3\,x^{3} + x^{2} + x"
1,\textrm{wahr},"(2\,x^{3} + x^{2} + 2)\,(x^{2} + 2\,x + 2)","2\,x^{3}\,x^{2} + 2\,x^{3} \cdot 2\,x + 2\,x^{2} \cdot 2 + x^{2}\,x^{2} + x^{2} \cdot 2\,x + x^{2} \cdot 2 + 2\,x^{2} + 2 \cdot 2\,x + 2 \cdot 2"
1,\textrm{wahr},"2\,x^{3}\,x^{2} + 2\,x^{3} \cdot 2\,x + 2\,x^{3} \cdot 2 + x^{2}\,x^{2} + x^{2} \cdot 2\,x + x^{2} \cdot 2 + 2\,x^{2} + 2 \cdot 2\,x + 2 \cdot 2","2\,x^{5} + 4\,x^{4} + 4\,x^{2} + x^{4} + 2\,x^{3} + 2\,x^{2} + 2\,x^{2} + 4\,x + 4"
1,\textrm{wahr},"2\,x^{5} + 4\,x^{4} + 4\,x^{3} + x^{4} + 2\,x^{3} + 2\,x^{2} + 2\,x^{2} + 4\,x + 4","2\,x^{5} + 8\,x^{4} + 6\,x^{3} + 8\,x^{2} + 4\,x + 4"
1,\textrm{wahr},"2\,x^{5} + 4\,x^{4} + 4\,x^{3} + x^{4} + 2\,x^{3} + 2\,x^{2} + 2\,x^{2} + 4\,x + 4","2\,x^{5} + 5\,x^{4} + 6\,x^{3} + 8\,x^{2} + 4\,x + 4"
1,\textrm{wahr},"(x + 3)\,(x^{2} + 1)","x\,x^{2} + x \cdot 1 + 3\,x^{2} + 3 \cdot 2"
1,\textrm{wahr},"x\,x^{2} + x \cdot 1 + 3\,x^{2} + 3 \cdot 2","x^{3} + 3\,x^{2} + x + 3"
1,n > 5,"\lim_{n \to \infty } \frac{n^{6} \cdot 1}{n^{6}\,(8\,n^{-6} + 1\,n^{-1}-5)} + \frac{n^{3} \cdot 2}{n^{3}\,(1\,n^{-3}-5\,n^{-1}-2)}","\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \lim_{n \to \infty } \frac{2}{1\,n^{-3}-5\,n^{-1}-2}"
1,n > 5,"\lim_{n \to \infty } \frac{n^{6}}{8 + n^{5}-5\,n^{6}} + \lim_{n \to \infty } \frac{2\,n^{5}}{1-5\,n^{2}-2\,n^{3}}","\lim_{n \to \infty } \frac{n^{6} \cdot 1}{n^{6}\,(8\,n^{-6} + 1\,n^{-1}-5)} + \frac{n^{3} \cdot 2}{n^{3}\,(1\,n^{-3}-5\,n^{-1}-2)}"
1,n > 5,"\lim_{n \to \infty } \left(\frac{n^{6}}{8 + n^{5}-5\,n^{6}} + \frac{2\,n^{3}}{1-5\,n^{2}-2\,n^{3}}\right) ","\lim_{n \to \infty } \frac{n^{6}}{8 + n^{5}-5\,n^{6}} + \lim_{n \to \infty } \frac{2\,n^{5}}{1-5\,n^{2}-2\,n^{3}}"
1,n > 5,"\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \frac{2}{1\,n^{-3}-5\,n^{-1}-2}",\frac{1}{-5} + \frac{2}{-2}
1,\textrm{wahr},"3\,x^{4} + 3\,x^{3} + 3\,x^{2} + x^{3} + x^{2} + x + 2\,x^{2} + 2\,x + 2","3\,x^{4} + 4\,x^{3} + 6\,x^{2} + 2\,x + 2"
1,n > 5,"\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \frac{2}{1\,n^{-3}-5\,n^{-1}-2}",-\frac{1}{5} + \frac{2}{2}
1,n > 5,-\frac{1}{5} + \frac{2}{2},-\frac{6}{5}
1,n > 5,"\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \frac{2}{1\,n^{-3}-5\,n^{-1}-2}",-\frac{1}{5} + \left(-\frac{2}{2}\right)
1,n > 5,"\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \frac{2}{1\,n^{-3}-5\,n^{-1}-2}",\frac{1}{5} + \frac{2}{2}
1,n > 5,\frac{1}{5} + \frac{2}{2},-\frac{6}{5}
1,n > 5,"\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \frac{2}{1\,n^{-3}-5\,n^{-1}-2}",\frac{1}{-5} + \frac{2}{2}
1,n > 5,\frac{1}{-5} + \frac{2}{2},-\frac{6}{5}
1,n > 5,"\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \frac{2}{1\,n^{-3}-5\,n^{-1}-2}",\frac{1}{-5}-\frac{2}{2}
1,n > 5,"\lim_{n \to \infty } \frac{1}{8\,n^{-6} + 1\,n^{-1}-5} + \frac{2}{1\,n^{-3}-5\,n^{-1}-2}",\frac{1}{-5} + \left(-1\right)
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-6}\right),"\frac{1}{-6\,x + 5} = \frac{1}{-6\,x + 5}","y = \frac{1}{-6\,x + 5}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-6}\right),"x\,(-6\,y + \frac{5\,y}{x}) = 1","y = \frac{1}{-6\,y + \frac{5\,y}{x}}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-6}\right),"f^{-1} \left(x\right) = \frac{1}{-6\,y + \frac{5\,y}{x}}","x = \frac{1}{-6\,y + \frac{5\,y}{x}}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-6}\right),"y = \frac{1}{-6\,y + \frac{5\,y}{x}}","f^{-1} \left(x\right) = \frac{1}{-6\,y + \frac{5\,y}{x}}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-6}\right),"\frac{1}{-6\,x + 5} = \frac{1}{-6\,x + 5} = y","y = \frac{1}{-6\,x + 5}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-6}\right),"x = \frac{1}{-6\,y + \frac{5\,y}{x}}","f^{-1} \left(x\right) = \frac{1}{-6\,y + \frac{5\,y}{x}}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-5}{-6}\right),"x = \frac{1}{-6\,y + \frac{5\,y}{x}}","x = \frac{1}{-6\,y + \frac{5\,y}{y}}"
1,n > 5,"\lim_{n \to \infty } \frac{2\,n^{2}\,(3\,n-2)-2\,n^{2}\,(3\,n + 3)}{(3\,n + 3)\,(3\,n-2)}","\lim_{n \to \infty } \frac{6\,n^{3}-4\,n^{2}-(6\,n^{3}-6\,n^{2})}{9\,n^{2} + 3\,n-6}"
1,n > 5,"\lim_{n \to \infty } \frac{n^{3} \cdot 4}{n^{3}\,(\frac{5}{n^{3}} + \frac{5}{n} + 7)}",\frac{4}{7}
1,n > 5,"\lim_{n \to \infty } \frac{6\,n^{3}-4\,n^{2}-(6\,n^{3} + 6\,n^{2})}{9\,n^{2} + 3\,n-6}","\lim_{n \to \infty } \frac{2\,n^{2}}{9\,n^{2} + 3\,n-6}"
1,n > 5,"\lim_{n \to \infty } \frac{n^{2} \cdot 2}{n^{2}\,(9 + \frac{3}{n}-\frac{6}{n^{2}})}",\frac{2}{9}
1,n > 5,"\lim_{n \to \infty } \frac{n^{2}\,(-10)}{n^{2}\,(9 + \frac{3}{n}-\frac{6}{n^{2}})}",-\frac{10}{9}
1,n > 5,"\frac{3}{8\,n^{-5} + 5\,n^{-1} + 8} + \frac{1}{3\,n^{-7} + 2\,n^{-1}-2}",\frac{3}{8}-\frac{1}{2}
2,\left( y > 0\right) \wedge \left( x > \frac{3}{6}\right),"y = \sqrt{6\,x-3}","y = 36\,x^{2} + 9"
1,n > 5,"\frac{3}{8\,n^{-5} + 5\,n^{-1} + 8} + \frac{1}{3\,n^{-7} + 2\,n^{-1}-2}",\frac{3}{8} + \left(-\frac{1}{2}\right)
1,n > 5,"\lim_{n \to \infty } \frac{2\,n^{3} + 6\,n^{2}-(2\,n^{3}-2\,n^{2})}{n^{2} + 2\,n-3}","\lim_{n \to \infty } \frac{4\,n^{2}}{n^{2} + 2\,n-3}"
2,\left( y\le -8\right) \wedge \left( x\le 1\right),"y = -4\,x^{2} + 20\,x-24","-\frac{y}{4} = x^{2} + 20\,x-24"
2,\left( y > 0\right) \wedge \left( x > \frac{3}{6}\right),"y = \sqrt{6\,x-3}","x = \sqrt{6\,y-3}"
1,n > 5,"\lim_{n \to \infty } \frac{\sqrt{9\,n^{2}-3\,n + 4} + 2\,n + 3}{n-5}","\lim_{n \to \infty } \frac{n\,(\sqrt{9-\frac{3}{n} + \frac{4}{n^{2}}} + 2 + \frac{4}{n})}{n\,(1-\frac{5}{n})}"
1,n > 5,"\lim_{n \to \infty } \frac{n^{3} \cdot 4}{n^{3}\,(\frac{3}{n^{3}}-\frac{7}{n} + 6)} + \frac{n^{6} \cdot 3}{n^{3}\,(\frac{5}{n^{6}}-\frac{6}{n} + 5)}",\lim_{n \to \infty } \frac{4}{\frac{3}{n^{3}}-\frac{7}{n} + 6} + \frac{3}{\frac{5}{n^{6}}-\frac{6}{n} + 5}
1,n > 5,"\lim_{n \to \infty } \frac{4\,n^{3}}{3-7\,n^{2} + 6\,n^{3}} + \frac{3\,n^{6}}{5-6\,n^{5} + 5\,n^{6}}","\lim_{n \to \infty } \frac{n^{3} \cdot 4}{n^{3}\,(\frac{3}{n^{3}}-\frac{7}{n} + 6)} + \frac{n^{6} \cdot 3}{n^{3}\,(\frac{5}{n^{6}}-\frac{6}{n} + 5)}"
2,\left( y\le -8\right) \wedge \left( x\le 1\right),"-\frac{y}{4} = x^{2}-5\,x + 6","-\frac{y}{4} = x^{2} + 5\,x + \left( \frac{5}{2}\right)^{2}-\left( \frac{5}{2}\right)^{2} + 6"
2,\left( y\le -8\right) \wedge \left( x\le 1\right),-\frac{y}{4}-\frac{1}{4} = \left( x + \frac{5}{2}\right)^{2},\sqrt{-\frac{y}{4}-\frac{1}{4}} = x + \frac{5}{2}
2,\left( y\le -8\right) \wedge \left( x\le 1\right),"-\frac{y}{4} = x^{2}-5\,x + 6","-\frac{y}{4} = x^{2} + 5\,x + \left( -\frac{5}{2}\right)^{2}-\left( \frac{5}{2}\right)^{2} + 6"
2,\left( y\le -8\right) \wedge \left( x\le 1\right),"-\frac{y}{4} = x^{2} + 5\,x + \left( -\frac{5}{2}\right)^{2}-\left( \frac{5}{2}\right)^{2} + 6",-\frac{y}{4} = \left( x-\frac{5}{2}\right)^{2}-\frac{25}{4} + 6
2,\left( y\le -8\right) \wedge \left( x\le 1\right),-\frac{y}{4}-\frac{1}{4} = \left( x-\frac{5}{2}\right)^{2},\sqrt{-\frac{y}{4}-\frac{1}{4}} = x-\frac{5}{2}
2,\left( y\le -8\right) \wedge \left( x\le 1\right),"-\frac{y}{4} = x^{2}-5\,x + 6","-\frac{y}{4} = x^{2} + 5\,x + \left( -\frac{5}{2}\right)^{2}-\left( -\frac{5}{2}\right)^{2} + 6"
2,\left( y\le -8\right) \wedge \left( x\le 1\right),"-\frac{y}{4} = x^{2} + 5\,x + \left( -\frac{5}{2}\right)^{2}-\left( -\frac{5}{2}\right)^{2} + 6",-\frac{y}{4} = \left( x-\frac{5}{2}\right)^{2}-(-\frac{25}{4}) + 6
1,n > 5,"\lim_{n \to \infty } \frac{4\,n^{3}}{3-7\,n^{2} + 6\,n^{3}} + \frac{3\,n^{6}}{5-6\,n^{5} + 5\,n^{6}}","\lim_{n \to \infty } \frac{n^{3} \cdot 4}{n^{3}\,(3\,n^{-7}-7\,n^{-1} + 6)} + \frac{n^{6} \cdot 3}{n^{3}\,(5\,n^{-7}-6\,n^{-1} + 5)}"
1,n > 5,"\lim_{n \to \infty } \frac{n^{3} \cdot 4}{n^{3}\,(3\,n^{-7}-7\,n^{-1} + 6)} + \frac{n^{6} \cdot 3}{n^{3}\,(5\,n^{-7}-6\,n^{-1} + 5)}","\lim_{n \to \infty } \frac{4}{3\,n^{-7}-7\,n^{-1} + 6} + \frac{3}{5\,n^{-7}-6\,n^{-1} + 5}"
2,\left( y\le -8\right) \wedge \left( x\le 1\right),-\frac{y}{4} + \frac{1}{4} = \left( x-\frac{5}{2}\right)^{2},\sqrt{-\frac{y}{4} + \frac{1}{4}} = x-\frac{5}{2}
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\left( \sqrt{-\frac{y}{4} + \frac{1}{4}} = x-\frac{5}{2}\right) \vee \left( -\sqrt{-\frac{y}{4} + \frac{1}{4}} = x-\frac{5}{2}\right),\sqrt{-\frac{y}{4} + \frac{1}{4}}-\frac{5}{2} = x
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\left( \sqrt{-\frac{y}{4} + \frac{1}{4}} = x-\frac{5}{2}\right) \vee \left( -\sqrt{-\frac{y}{4} + \frac{1}{4}} = x-\frac{5}{2}\right),\left( \sqrt{-\frac{y}{4} + \frac{1}{4}}-\frac{5}{2} = x\right) \vee \left( -\sqrt{-\frac{y}{4} + \frac{1}{4}}-\frac{5}{2} = x\right)
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\left( x = \sqrt{-\frac{y}{4} + \frac{1}{4}}-\frac{5}{2}\right) \vee \left( x = -\sqrt{-\frac{y}{4} + \frac{1}{4}}-\frac{5}{2}\right),\left( f^{-1} \left(x\right) = \sqrt{-\frac{x}{4} + \frac{1}{4}}-\frac{5}{2}\right) \vee \left( f^{-1} \left(x\right) = -\sqrt{-\frac{x}{4} + \frac{1}{4}}-\frac{5}{2}\right)
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\left( x = \sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2}\right) \vee \left( x = -\sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2}\right),\left( f^{-1} \left(x\right) = \sqrt{-\frac{x}{4} + \frac{1}{4}} + \frac{5}{2}\right) \vee \left( f^{-1} \left(x\right) = -\sqrt{-\frac{x}{4} + \frac{1}{4}} + \frac{5}{2}\right)
2,\left( y\le -8\right) \wedge \left( x\le 1\right),-\frac{y}{4} + \frac{1}{4} = \left( x-\frac{5}{2}\right)^{2},\sqrt{-\frac{y}{4} + \frac{1}{4}} = -\left|x\right| 
2,\left( y\le 0\right) \wedge \left( x\ge -1\right),-\frac{y}{4} = \left( x + 1.5\right)^{2}-\frac{1}{4},y + \frac{1}{4} = \left( x + 1.5\right)^{2}
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\sqrt{-\frac{y}{4} + \frac{1}{4}} = x-\frac{5}{2},\sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2} = -\left|x\right| 
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\left( x = \sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2}\right) \vee \left( x = -\sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2}\right),\left( f^{-1} \left(x\right) = \sqrt{-\frac{x}{4} + \frac{1}{4}} + \frac{5}{2}\right) \vee \left( f^{-1} \left(x\right) = -\sqrt{-\frac{x}{4} + \frac{1}{4}}-\frac{5}{2}\right)
2,\left( y\le 0\right) \wedge \left( x\ge -1\right),-\frac{y}{4} + \frac{1}{4} = \left( x + 1.5\right)^{2},\sqrt{\frac{y}{4} + \frac{1}{4}} = x + 1.5
2,\left( y\le 0\right) \wedge \left( x\ge -1\right),\sqrt{\frac{y}{4} + \frac{1}{4}} = x + 1.5,\sqrt{-\frac{y}{4} + \frac{1}{4}}-1.5 = x
2,\left( y\le -8\right) \wedge \left( x\le 1\right),-\frac{y}{4} + \frac{1}{4} = \left( x-\frac{5}{2}\right)^{2},-\left|\sqrt{-\frac{y}{4} + \frac{1}{4}}\right|  = x-\frac{5}{2}
2,\left( y\le -8\right) \wedge \left( x\le 1\right),-\left|\sqrt{-\frac{y}{4} + \frac{1}{4}}\right|  = x-\frac{5}{2},\sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2} = x
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\left( x = \sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2}\right) \vee \left( x = -\sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2}\right),-\left|f^{-1} \left(x\right)\right|  = \sqrt{-\frac{x}{4} + \frac{1}{4}} + \frac{5}{2}
2,\left( y\le -8\right) \wedge \left( x\le 1\right),-\frac{y}{4} + \frac{1}{4} = \left( x-\frac{5}{2}\right)^{2},\sqrt{-\frac{y}{4} + \frac{1}{4}} = -x-\frac{5}{2}
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\sqrt{-\frac{y}{4} + \frac{1}{4}} = -x-\frac{5}{2},\sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2} = x
2,\left( y\le -8\right) \wedge \left( x\le 1\right),\sqrt{-\frac{y}{4} + \frac{1}{4}} = -x + \frac{5}{2},\sqrt{-\frac{y}{4} + \frac{1}{4}} + \frac{5}{2} = x
2,\left( y\ge 24\right) \wedge \left( x\le -2\right),\frac{y}{2} + \frac{1}{4} = \left( x-\frac{3}{2}\right)^{2},\sqrt{\frac{y}{2} + \frac{1}{4}} = x-\frac{3}{2}
2,\left( y\ge 24\right) \wedge \left( x\le -2\right),\frac{y}{2} + \frac{1}{4} = \left( x-\frac{3}{2}\right)^{2},\sqrt{\frac{y}{2} + 0.25} = x-\frac{3}{2}
2,\left( y\ge 24\right) \wedge \left( x\le -2\right),\frac{y}{2} + \frac{1}{4} = \left( x-\frac{3}{2}\right)^{2},\sqrt{\frac{y}{2} + \frac{1}{4}} + \frac{3}{2} = x
2,\left( y\ge 24\right) \wedge \left( x\le -2\right),\frac{y}{2} + \frac{1}{4} = \left( x-\frac{3}{2}\right)^{2},-\sqrt{\frac{y}{2} + \frac{1}{4}} = x-\frac{3}{2}
2,\left( y\ge -3\right) \wedge \left( x\le -2\right),\sqrt{y + 4} + 1 = -x,-\sqrt{y + 4} + 1 = x
2,\left( y\ge -3\right) \wedge \left( x\le -2\right),x = -\sqrt{y + 4} + 1,f^{-1} \left(x\right) = -\sqrt{x + 4} + 1
2,\left( y\ge -3\right) \wedge \left( x\le -2\right),x = -(\sqrt{y + 4} + 1),f^{-1} \left(x\right) = -(\sqrt{x + 4} + 1)
2,\left( y\ge 0\right) \wedge \left( x\le -3\right),\frac{y}{4} + \frac{9}{4} = \left( x + \frac{3}{2}\right)^{2},\sqrt{\frac{y}{4} + \frac{9}{4}} = x + \frac{3}{2}
2,\left( y\ge 0\right) \wedge \left( x\le -3\right),\frac{y}{4} + \frac{9}{4} = \left( x + \frac{3}{2}\right)^{2},\sqrt{\frac{y + 9}{4}} = x + \frac{3}{2}
2,\left( y\le -24\right) \wedge \left( x\le -3\right),-\frac{y}{2} = x^{2}-x + \left( \frac{1}{2}\right)^{2}-\left( \frac{1}{2}\right)^{2},-\frac{y}{2} = \left( x + \frac{1}{2}\right)^{2}-\frac{1}{4}
2,\left( y\le -24\right) \wedge \left( x\le -3\right),-\frac{y}{2} = \left( x-\frac{1}{2}\right)^{2}-\frac{1}{4},-\frac{y}{2} + \frac{1}{4} = \left( x + \frac{1}{2}\right)^{2}
1,n > 5,\lim_{n \to \infty } \frac{6}{\frac{8}{n^{4}} + \frac{4}{n}-8},-\frac{12}{8}
1,n > 5,"\lim_{n \to \infty } \frac{6\,n^{3} + 6\,n^{2}-6\,n^{3}-6\,n^{2}}{3\,(n-1)\,(3\,n + 3)}","\lim_{n \to \infty } \frac{12\,n^{2}}{3\,(n-1)\,(3\,n + 3)}"
1,n > 5,"\lim_{n \to \infty } \frac{2\,n^{2}\,(3\,n + 3)-2\,n^{2}\,(3\,n-3)}{(3\,n-3)\,(3\,n + 3)}","\lim_{n \to \infty } \frac{6\,n^{3} + 6\,n^{2}-6\,n^{3}-6\,n^{2}}{3\,(n-1)\,(3\,n + 3)}"
1,n > 5,"\lim_{n \to \infty } \frac{n\,\sqrt{4-3\,n^{-1} + 2\,n^{-2}}-6\,n + 4}{n\,(1-4\,n^{-1})}","\lim_{n \to \infty } \frac{\sqrt{4-3\,n^{-1} + 2\,n^{-2}}-6\,n + 4}{1-4\,n^{-1}}"
1,n > 5,"\lim_{n \to \infty } \frac{\sqrt{4-3\,n^{-1} + 2\,n^{-2}}-6\,n + 4}{1-4\,n^{-1}}",\frac{\sqrt{4} + 4}{1}
1,n > 5,-\frac{1}{8}-\frac{6}{3},-\frac{3}{24}-\frac{40}{24}
1,n > 5,-\frac{1}{8}-\frac{6}{3},-\frac{43}{24}
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-1}{2}\right),"x\,2\,y + y = 1","x = 1-\frac{y}{2}\,y"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-1}{2}\right),"x = 1-\frac{y}{2}\,y","x = \frac{1-y}{2\,y}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-1}{2}\right),"x\,2\,y + y = 1","x = \frac{1}{2\,y-y}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-1}{2}\right),"x = \frac{1}{2\,y-y}","x = \frac{1-y}{2\,y}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-1}{2}\right),"y = \frac{1}{2\,x + 1}","2\,x + 1 = y"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-2}{4}\right),"y = \frac{1}{4\,x + 2}","y \cdot 4\,x + 2 = 1"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-2}{4}\right),"y \cdot 4\,x + 2 = 1","4\,x + 2 = \frac{1}{y}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-1}{2}\right),"y = \frac{1}{2\,x + 1}","y = 2\,x + 1"
1,n > 5,"\lim_{n \to \infty } \left(\frac{3\,n^{2}}{4\,n-1}-\frac{3\,n^{2}}{4\,n + 2}\right) ","\lim_{n \to \infty } \frac{3\,n^{2}}{4\,n-1}-\lim_{n \to \infty } \frac{3\,n^{2}}{4\,n + 1}"
1,n > 5,"\lim_{n \to \infty } \frac{\sqrt{4-3\,n^{-1} + 2\,n^{-2}}-6 + 4\,n^{-1}}{1-4\,n^{-1}}","\frac{\sqrt{4-3\,n^{-1} + 2\,n^{-2}}-6 + 4^{-1}}{1-4\,n^{-1}}"
2,\left( y\neq 0\right) \wedge \left( x\neq \frac{-1}{-3}\right),y = x,"y = \frac{1}{-3\,x + 1}"
2,\left( y\neq \frac{3}{1}\right) \wedge \left( x\neq \frac{-4}{1}\right),"y\,(x + 4) = 3\,x-1","x + 4 = 3\,x-\frac{1}{y}"
2,\left( y\neq \frac{3}{1}\right) \wedge \left( x\neq \frac{-4}{1}\right),"x + 4 = 3\,x-\frac{1}{y}","-2\,x = -\frac{5}{y}"
2,\left( y\neq \frac{3}{1}\right) \wedge \left( x\neq \frac{-4}{1}\right),"x = -\frac{1}{2}\,(-\frac{5}{y})","f^{-1} \left(x\right) = -\frac{1}{2}\,(-\frac{5}{y})"
1,n > 5,"\lim_{n \to \infty } \frac{n^{7} \cdot 1}{n^{7}\,(\frac{5}{n^{7}} + \frac{7}{n}-7)} + \lim_{n \to \infty } \frac{n^{3} \cdot 1}{n^{3}\,(\frac{1}{n^{3}}-\frac{2}{n^{1}}-3)}",-\frac{1}{7} + \left(-\frac{1}{3}\right)
2,\left( y\neq \frac{3}{1}\right) \wedge \left( x\neq \frac{-4}{1}\right),"-2\,x + 4 = -\frac{1}{y}",-2 = -\frac{5}{y}
2,\left( y\neq \frac{3}{1}\right) \wedge \left( x\neq \frac{-4}{1}\right),-2 = -\frac{5}{y},"x = -\frac{1}{2}\,(-\frac{5}{y})"
