category,assumptions,t0,t1
2,\textrm{wahr},y = \left( x-\frac{2}{2}\right)^{2}-3,y + 3\ge 0
2,\textrm{wahr},y = \left( x-\frac{2}{2}\right)^{2}-3,y\ge -4
2,\textrm{wahr},y = \left( x-\frac{2}{2}\right)^{2}-3,y\ge -3
2,\textrm{wahr},y = \left( x-\frac{2}{2}\right)^{2}-3,y\ge -0
2,\textrm{wahr},y = \left( x + 1\right)^{2}-2 + 2,y\ge 0
2,\textrm{wahr},"y = x^{2} + 2\,x + \left( \frac{2}{2}\right)^{2}-1^{2} + 2",y = \left( x + 1\right)^{2} \cdot 0
2,\textrm{wahr},y = \left( x + 1\right)^{2} \cdot 0,y = \left( x + 1\right)^{2}
2,\textrm{wahr},y = \left( x + 1\right)^{2}-2 + 2,y = \left( x + 1\right)^{2} \cdot 0
2,\textrm{wahr},\left( \frac{4 + y}{2}\ge -1\right) \wedge \left( \frac{4 + y}{2}\le 1\right),"y\ge -6\,y\le -2"
2,\textrm{wahr},y + 3\ge -1 \cap y + 3\le 1,y\ge -4 \cap y\le -2
2,\textrm{wahr},\left|y + 3\right| \le 1,y + 3\ge -1 \cap y + 3\le 1
2,\textrm{wahr},\left|y + 3\right| \le 1,"y + 3\ge -1\,y + 3\le 1"
2,\textrm{wahr},"y + 3\ge -1\,y + 3\le 1","y\ge -4\,y\le -2"
2,\textrm{wahr},\left( y-7\le \frac{1}{4}\right) \wedge \left( y-7\ge -\frac{1}{4}\right),\left( y\le \frac{29}{4}\right) \wedge \left( y > \frac{27}{4}\right)
2,\textrm{wahr},\left( \frac{y-7}{-4}\ge -1\right) \wedge \left( \frac{y-7}{-4}\le 1\right),\left( y-7\le \frac{1}{4}\right) \wedge \left( y-7\ge -\frac{1}{4}\right)
2,\textrm{wahr},\left( \frac{y-7}{-4}\ge -1\right) \wedge \left( \frac{y-7}{-4}\le 1\right),\left( y-7\le \frac{1}{4}\right) \wedge \left( y-7\ge \frac{1}{4}\right)
2,\textrm{wahr},\left( y-7\le \frac{1}{4}\right) \wedge \left( y-7\ge -\frac{1}{4}\right),\left( y\le \frac{29}{4}\right) \wedge \left( y\ge \frac{29}{4}\right)
1,\textrm{wahr},"(-x^{2}-3\,x)\,(-x^{2}-2\,x + 1)","-x^{2}-3\,x\,(-x^{2}-2\,x + 1)"
1,\textrm{wahr},"-x^{2}-3\,x\,(-x^{2}-2\,x + 1)","x^{4} + 2\,x^{3}-x^{2} + 3\,x^{3} + 6\,x^{2}-3"
1,\textrm{wahr},"-x^{3} + x^{2}-x-3 + x^{4} + 2\,x^{3}-2\,x + 2",-x^{3} + x^{2}-x-3 + x^{3}-x^{2} + x
1,\textrm{wahr},"-x^{3} + x^{2}-x-3 + x^{4} + 2\,x^{3}-2\,x + 2","x^{4}-x^{3} + x^{2}-3\,x-1"
2,\textrm{wahr},y = \left( x + 1\right)^{2} + 1,y\ge 0
2,\textrm{wahr},y = \left( x + 1\right)^{2} + 1,y\ge +1
2,\textrm{wahr},"-y-2 = \sin{\left(2\,x-1\right)}",\left|-y-2\right| \ge 1
2,\textrm{wahr},"\frac{-y-2}{4} = \sin{\left(2\,x-1\right)}",\left|\frac{-y-2}{4}\right| \ge 1
2,\textrm{wahr},\left( -y-2\ge 4\right) \wedge \left( -y-2\le -4\right),"y\le -6\,y\ge 2"
2,\textrm{wahr},\left|\frac{-y-2}{4}\right| \le 1,\left( \frac{-y-2}{4}\ge 1\right) \wedge \left( \frac{-y-2}{4}\le -1\right)
2,\textrm{wahr},\left( \frac{-y-2}{4}\le 1\right) \wedge \left( \frac{-y-2}{4}\ge -1\right),\left( -y-2\ge 4\right) \wedge \left( -y-2\le -4\right)
2,\textrm{wahr},\left( -y-2\le 4\right) \wedge \left( -y-2\ge -4\right),"y\ge -6\,y\le 2"
2,\textrm{wahr},"y + 2 = -4\,\sin{\left(2\,x + 5\right)}",\left|y + 2\right|  = -4
1,\textrm{wahr},"(-3\,x^{2}-2)\,(-2\,x^{2}-3\,x-1)","9\,x^{4} + 9\,x^{3} + 7\,x^{2} + 6\,x + 2"
2,y\neq 0,y = \frac{2}{x^{2} + 6},\frac{y}{2} = x^{2} + 6
1,\textrm{wahr},"(-2\,x^{3}-3\,x^{2}-2)\,(-x^{2}-3\,x-2)","-2\,x^{3}-3\,x^{2}-2\,(-x^{2}-3\,x-2)"
1,\textrm{wahr},"(-2\,x^{3}-3\,x^{2}-2)\,(-x^{2}-3\,x-2)","-2\,x^{3}-3\,x^{2} + 2\,x^{2} + 6\,x + 4"
2,y\neq 0,\frac{5}{y}\ge 5,"5\ge 5\,y"
2,y\neq 0,\frac{5}{y}\ge 5,"5\le 5\,y"
2,y\neq 0,"5\le 5\,y",1\ge y
2,y\neq 0,\frac{5}{y}\ge 5,\frac{y}{5}\ge \frac{1}{5}
2,y\neq 0,\frac{y}{5}\ge \frac{1}{5},1\ge y
2,y\neq 0,\frac{y}{5}\ge \frac{1}{5},y\le 1
2,\textrm{wahr},"y + 2-8\,x = x^{2}","y + 2-8\,x\ge 0"
2,\textrm{wahr},"y + 2-8\,x = x^{2}","y + 2-8\,x\le 0"
2,x\neq -\frac{1}{1},"(-3 + y)\,x = -y + 2",0 = -1
2,\textrm{wahr},\left( y\ge -4\right) \wedge \left( y\le -2\right),"w = \left[-4,-2\right]"
2,A\neq 0,"A = \frac{4}{e^{2\,\lambda}}","A = \frac{4}{e^{\frac{2}{3}\,\ln{\left(\frac{3}{4}\right)}}}"
2,\textrm{wahr},"y-3 = 3\,x^{2}","\frac{1}{3}\,(y-2) = x^{2}"
2,\textrm{wahr},y-2\ge 0,y = 2
2,\textrm{wahr},y = \left|x + 2\right| ^{2},\sqrt{y} = x + 2
2,\textrm{wahr},\sqrt{y} + 2 = x,\sqrt{y} + 2\ge 0
2,\textrm{wahr},\sqrt{y} = x + 2,\sqrt{y} + 2 = x
2,\textrm{wahr},\sqrt{y}\ge -2,y\ge 4
2,\textrm{wahr},\sqrt{y}\ge 2,y\ge 4
2,\textrm{wahr},\sqrt{y}-2 = x,\sqrt{y}-2\ge 0
2,\textrm{wahr},y = \left|x + 2\right| ^{2},y = x + 2
2,\textrm{wahr},y-2 = x,y-2\ge 0
2,\textrm{wahr},\left|y + 1\right| \le 1,"\left( y + 1\le 1\right) \wedge \left( y\,x \cdot 1\ge -1\right)"
2,\textrm{wahr},"y = -3\,\sin{\left(4\,x + 1\right)}-2","\sin{\left(4\,x + 1\right)} = y + 3 + 2"
2,\textrm{wahr},"\left( y + 1\le 1\right) \wedge \left( y\,x \cdot 1\ge -1\right)",\left( y\le 2\right) \wedge \left( y\ge 0\right)
2,x\neq \frac{1}{1},"(-2\,x + 2)\,y = 3\,x-2","-3-2\,y = -2\,y-2"
2,x\neq \frac{1}{1},"(-3-2\,y)\,x = -2\,y-2",0 = 1
1,\textrm{wahr},"(-x^{2}-3\,x)\,(-x^{2}-2\,x + 1)","x^{4} + 2\,x^{3}-x^{2} + 3\,x^{3} + 6\,x^{2}-3"
1,\textrm{wahr},"6\,x^{4} + 6\,x^{3} + 6\,x^{3} + 6\,x^{2} + 3\,x^{2} + 3\,x + 9\,x + 9","6\,x^{4} + 12\,x^{3} + 8\,x^{2} + 12\,x + 9"
1,\textrm{wahr},"(2\,x^{3}-x^{2} + x-2)\,(-2\,x^{2}-2\,x + 1)","-4\,x^{5}-4\,x^{4} + 2\,x^{3} + 2\,x^{4} + 2\,x^{3} + x^{2}-2\,x^{3}-2\,x^{2} + x + 4\,x^{2} + 4\,x-2"
1,\textrm{wahr},"-4\,x^{5}-4\,x^{4} + 2\,x^{3} + 2\,x^{4} + 2\,x^{3} + x^{2}-2\,x^{3}-2\,x^{2} + x + 4\,x^{2} + 4\,x-2","-4\,x^{5}-2\,x^{4} + 2\,x^{3} + 3\,x^{2} + 4\,x-2"
1,\textrm{wahr},"-4\,x^{5}-4\,x^{4} + 2\,x^{3} + 2\,x^{4} + 2\,x^{3}-x^{2}-2\,x^{3}-2\,x^{2} + x + 4\,x^{2} + 4\,x-2","-4\,x^{5}-2\,x^{4} + 2\,x^{3} + 3\,x^{2} + 4\,x-2"
1,\textrm{wahr},"-4\,x^{5}-4\,x^{4} + 2\,x^{3} + 2\,x^{4} + 2\,x^{3}-x^{2}-2\,x^{3}-2\,x^{2} + x + 4\,x^{2} + 4\,x-2","-4\,x^{5}-2\,x^{4} + 2\,x^{3} + x^{2} + 4\,x-2"
1,\textrm{wahr},"-x^{3} + 2\,x^{2} + x-2 + -x^{4}-x^{3} + x^{2}-3\,x","-x^{4}-x^{3}-x^{3} + x^{2} + 2\,x^{2}-3\,x-2"
1,\textrm{wahr},"2\,x^{3} + 2\,x^{2} + x-1\,(-3\,x-1)","-6\,x^{4}-2\,x^{3}-6\,x^{3}-2\,x^{2}-3\,x^{2}-x-3\,x + 1"
1,\textrm{wahr},"(2\,x^{3} + 2\,x^{2} + x-1)\,(-3\,x-1)","2\,x^{3} + 2\,x^{2} + x-1\,(-3\,x-1)"
2,\left( x\neq -\frac{2}{3}\right) \wedge \left( y\neq \frac{1}{3}\right),"(-1-3\,y)\,x = 2\,y-4","x = \frac{2\,y-4}{-1-3\,y}"
1,\textrm{wahr},"-2\,x^{3} + 2\,x^{2}-3\,x-2-(2\,x^{4} + x^{3}-2\,x^{2}-x-2)","-2\,x^{3} + 2\,x^{2}-3\,x-2-2\,x^{4} + x^{3}-2\,x^{2}-x-2"
2,x\neq -\frac{3}{1},"y = \frac{4\,x + 2}{-x-3}","(4\,x + 2)\,y = -x-3"
2,\left( x\neq -\frac{3}{1}\right) \wedge \left( y = 0.25\right),"(1 + 4\,y)\,x = -2\,y-3","0 = -2\,y-3"
2,\left( x\neq -\frac{3}{1}\right) \wedge \left( y\neq 0.25\right),"(1 + 4\,y)\,x = -2\,y-3","x = \frac{-2\,y-3}{1 + 4\,y}"
1,\textrm{wahr},"-2\,x^{3} + 2\,x^{2}-3\,x-2-2\,x^{4}-x^{3} + 2\,x^{2} + x + 2","-2^{4}-2\,x^{3}-x^{3} + 2\,x^{2} + 2\,x^{2}-3\,x + x-2 + 2"
1,\textrm{wahr},"-2\,x^{3} + 2\,x^{2}-3\,x-2-2\,x^{4}-x^{3} + 2\,x^{2} + x + 2","-2^{4}-3\,x^{3} + 4\,x^{2}-2\,x"
1,\textrm{wahr},"2\,x^{3} + x^{2} + x + 1 + -2\,x^{4} + x^{3}-x^{2} + x-1","2\,x^{2} + x^{2} + x + 1 + -2\,x^{4} + x^{3}-x^{2} + x-1"
1,\textrm{wahr},"2\,x^{3} + x^{2} + x + 1 + -2\,x^{4} + x^{3}-x^{2} + x-1","-2\,x^{4} + 3\,x^{3} + 2\,x^{2} + 2\,x"
2,\left( A > 0\right) \wedge \left( x_0 < x_1\right),"\omega\,(x_1-x_0) = \pi",w = \frac{\pi}{x_1-x_0}
2,\textrm{wahr},"y = -4\,\sin{\left(2\,x-6\right)} + 2","-4\,\sin{\left(2\,x + 6\right)} = y-2"
2,\textrm{wahr},"-4\,\sin{\left(2\,x + 6\right)} = y-2",\left|y-2\right| \le 1
2,\textrm{wahr},"(-1 + 4\,a)\,x = 4","x = \frac{4}{-1 + 4\,a}"
2,y\neq 0,y = \frac{-2}{x^{2} + 6},-\frac{y}{2} = x^{2} + 6
2,\textrm{wahr},\left( y + 3\ge -1\right) \wedge \left( y + 3\le 1\right),\left( y + 3\ge -4\right) \wedge \left( y\le -2\right)
2,x\neq \frac{2}{1},"(-2-y)\,x = -2\,y-2",0 = 2
1,\textrm{wahr},"-2\,x^{3} + x^{2}-3 + x^{3}-3\,x^{2}-2","-2\,x + x^{2}-3 + x^{3}-3\,x^{2}-2"
1,\textrm{wahr},"-2\,x^{3} + x^{2}-3 + x^{3}-3\,x^{2}-2","-x^{3}-2\,x^{3}-5"
1,\textrm{wahr},"(-3\,x^{3}-2\,x^{2} + 2\,x + 1)\,(-3\,x^{2} + x-2)","-3\,x^{3}-2\,x^{2} + 2\,x + 1\,(-3\,x^{2} + x-2)"
1,\textrm{wahr},"x^{2} + 3\,x-1 + x^{3}-x^{2} + x","x^{2} + 3\,x-1\,x\,(x^{3}-x^{2} + x)"
1,\textrm{wahr},"x^{2} + 3\,x-1\,x\,(x^{3}-x^{2} + x)","x^{3} + x^{2}-x^{2} + 3\,x + x-1"
1,\textrm{wahr},"x^{3} + x^{2}-x^{2} + 3\,x + x-1","x^{3} + 4\,x \cdot 0"
1,\textrm{wahr},"-3\,x^{3}-2\,x^{2} + 2\,x + 1\,(-3\,x^{2} + x-2)","-3\,x^{3}-2\,x^{2} + 2\,x + 1\,*-3\,x^{2}-3\,x^{3}-2\,x^{2} + 2\,x + 1\,x-3\,x^{2}-2\,x^{2} + 2\,x + 1\,(-2)"
1,\textrm{wahr},"-3\,x^{3}-2\,x^{2} + 2\,x + 1\,*-3\,x^{2}-3\,x^{3}-2\,x^{2} + 2\,x + 1\,x-3\,x^{2}-2\,x^{2} + 2\,x + 1\,(-2)","9\,x^{5} + 6\,x^{4}-6\,x^{3}-3\,x^{2} + -3\,x^{4}-2\,x^{3} + 2\,x^{2} + x + 6\,x^{2} + 4\,x^{2}-4\,x-2"
2,\textrm{wahr},"p{\left(x\right)} = (x-2)\,q{\left(x\right)} + r","p{\left(x\right)} = (x-2)\,(2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19\,x + 39) + 79"
1,\textrm{wahr},"(x^{3} + 2\,x^{2} + 2\,x + 2)\,(-3\,x^{2} + x)","x^{3} + x^{2} + 2\,x + 2\,(-3\,x^{2} + x)"
1,\textrm{wahr},"x^{3} + x^{2} + 2\,x + 2\,(-3\,x^{2} + x)","-3\,x^{5} + x^{4}-3\,x^{4} + x^{3}-6\,x^{3} + 2\,x^{2}-6\,x^{2} + 2\,x"
1,\textrm{wahr},"(x^{3} + 2\,x^{2} + 2\,x + 2)\,(-3\,x^{2} + x)","(x^{3} + x^{2} + 2\,x + 2)\,(-3\,x^{2} + x)"
1,\textrm{wahr},"x^{3}-2\,x^{2} + x-3-(-2\,x^{4}-2\,x^{3}-x^{2} + 2\,x)","-2\,x^{4} + (1-(-2))\,x^{3} + (-2-1)\,x^{2} + (1-2)\,x-3"
1,\textrm{wahr},"x^{3}-2\,x^{2} + x-3-(-2\,x^{4}-2\,x^{3}-x^{2} + 2\,x-1)","x^{3}-2\,x^{2} + x-3-(-2\,x^{4}-2\,x^{3}-x^{2} + 2\,x)"
1,\textrm{wahr},"(x^{2}-x-2)\,(-2\,x^{2}-2\,x + 1)","-2\,x^{4}-2\,x^{3} + x + 2\,x^{3} + 2\,x^{2}-x + 4\,x^{2} + 4\,x-2"
1,\textrm{wahr},"-2\,x^{4}-2\,x^{3} + x + 2\,x^{3} + 2\,x^{2}-x + 4\,x^{2} + 4\,x-2","-2\,x^{4} + 6\,x^{2}-2"
1,\textrm{wahr},"(-x^{3}-2\,x^{2} + x-3)\,(-2\,x-2)","2\,x^{4} + 4\,x^{4}-2\,x^{2} + 6\,x + 2\,x^{3} + 4\,x^{2}-2\,x + 6"
1,\textrm{wahr},"-x^{3}-x^{2}-x-(2\,x^{3} + 2\,x^{2}-2\,x + 2)","-x^{3}-x^{2}-2-2\,x^{3}-2\,x^{2} + 2\,x-2"
2,\textrm{wahr},"p{\left(x\right)} = (x + 1)\,q{\left(x\right)} + r","p{\left(x\right)} = -3\,x^{3} + 4\,x^{2}-3\,x + 1"
1,\textrm{wahr},"(x^{3}-2\,x)\,(x^{2}-3\,x-2)","(x-2\,x)\,(x-3\,x-2)"
1,\textrm{wahr},"(x-2\,x)\,(x-3\,x-2)","x^{3}\,x^{2} + x^{3}\,(-3\,x) + x^{3}\,(-2)-2\,x\,x^{2}-2\,x\,(-3\,x)-2\,x\,(-2)"
1,\textrm{wahr},"(x^{3}-2\,x)\,(x^{2}-3\,x-2)","(x-2\,x)\,\left( x^{3}-3\,x-2\right)^{2}"
1,\textrm{wahr},"(x-2\,x)\,\left( x^{3}-3\,x-2\right)^{2}","x^{3}\,x^{2} + x^{3}\,(-3\,x) + x^{3}\,(-2)-2\,x\,x^{2}-2\,x\,(-3\,x)-2\,x\,(-2)"
1,\textrm{wahr},"(-3\,x^{3}-2\,x^{2} + 1)\,(-3\,x^{2}-2\,x-1)","9\,x^{5} + 6\,x^{4}-3\,x^{3} + 6\,x^{4} + 4\,x^{3}-2\,x^{2}-3\,x^{2}-2\,x-1"
1,\textrm{wahr},"-x^{3}-3\,x^{2}-2\,x-1-(x^{4}-x^{3}-x^{2}-x-2)","-x^{4}-2\,x^{3}-4\,x^{2}-3\,x-3"
1,\textrm{wahr},"-x^{3}-3\,x^{2}-2\,x-1-(x^{4}-x^{3}-x^{2}-x-2)","-x^{4}-2\,x^{2}-x + 2"
1,\textrm{wahr},"(-2\,x + 1)\,(-x^{2}-2)","3\,x^{2} + 4\,x-x^{2}-2"
1,\textrm{wahr},"(-2\,x + 1)\,(-x^{2}-2)","2\,x^{2} + 4\,x-x^{2}-2"
1,\textrm{wahr},"(2\,x^{3}-x^{2}-2\,x-1)\,(-3\,x^{2}-3\,x-2)","-6\,x^{5}-4\,x^{4} + 5\,x^{3} + 11\,x^{2} + 7\,x + 2"
2,\left( \left( x\ge -\frac{5}{2}\right) \wedge \left( x < 2\right)\right) \wedge \left( x\ge 2\right),"\left|x-2\right|  + \left|2\,x + 5\right|  = 6","x-2 + 2\,x + 5 = 6"
2,\left( \left( x\ge -\frac{5}{2}\right) \wedge \left( x < 2\right)\right) \wedge \left( x\ge 2\right),x = 1,\textrm{falsch}
1,\textrm{wahr},"-2\,x^{3}-2\,x^{2}-2\,x-2-(-3\,x^{4}-x^{3}-2\,x^{2}-2\,x-1)","3\,x^{4}-x^{3} + 1"
2,\textrm{wahr},"-\frac{1}{3}\,y = x^{2} + \frac{2}{3}\,x + \frac{1}{3}","-\frac{1}{3}\,y = \left( x + \frac{1}{\sqrt{3}}\right)^{2}"
1,\textrm{wahr},"x^{2} + 3\,x-1 + x^{3}-x^{2} + x","x^{2} + 3\,x-1\,(x^{3}-x^{2} + x)"
1,\textrm{wahr},"x^{2} + 3\,x-1\,(x^{3}-x^{2} + x)","x^{3} + x^{2}-x^{2} + 3\,x + x-1"
2,\left( x\neq -\frac{1}{2}\right) \wedge \left( y\neq 1\right),"(-4 + 4\,y)\,x = -2\,y-2","x = \overline{\overline{(-4 + 4\,y)}}"
2,\textrm{wahr},\left|u-2\right|  = 19,u-2 = 19 \cup u-2 = 19
2,\textrm{wahr},u-2 = 19 \cup u-2 = 19,u = -17 \cup u = 21
2,\textrm{wahr},\left|u-2\right|  = 19,"u-2 = 19\,v\,u-2 = 19"
2,\textrm{wahr},"u-2 = 19\,v\,u-2 = 19","u = -17\,v\,u = 21"
2,\textrm{wahr},\left|u-2\right|  = 19,\left( u-2 = 19\right) \vee \left( u-2 = 19\right)
2,\textrm{wahr},"y = \sin{\left(2\,x\right)}-3","\sin{\left(2\,x\right)} = y"
2,\textrm{wahr},"\sin{\left(2\,x\right)} = y",\left|y + 3\right| \le 1
1,\textrm{wahr},"-2\,x^{3}-3-(-x^{4}-2\,x^{3}-x-2)","-2\,x^{2}-3-(-x^{4}-2\,x^{3}-x-2)"
1,\textrm{wahr},"-2\,x^{3}-3-(-x^{4}-2\,x^{3}-x-2)","x^{4} + 2\,x^{3}-2\,x^{2} + x-1"
2,\textrm{wahr},"\left( -2\,s = -2\right) \vee \left( -2\,s = 4\right)",\left( s = 1\right) \vee \left( s = 2\right)
1,\textrm{wahr},"x^{2} + 3\,x-1 + x^{3}-x^{2} + x","x^{2} \cdot 3\,x-1 + x^{3}-x^{2} + x"
1,\textrm{wahr},"x^{2} \cdot 3\,x-1 + x^{3}-x^{2} + x","x^{3} + x^{2}-x^{2} + 3\,x + x-1"
1,\textrm{wahr},"x^{3}-3\,x^{2}-2\,x-1-(x^{4} + x^{3}-x^{2}-x-2)","-x^{4}-2\,x^{2} + x + 1"
1,\textrm{wahr},"(2\,x^{3} + 2\,x^{2} + x-1)\,(-3\,x-1)","-6\,x^{4}-2\,x^{3}-6\,x^{3}-2\,x^{2}-3\,x^{2}-x-3\,x + 1"
2,\textrm{wahr},"y-2 = 3\,x^{2}","\frac{1}{3}\,(y-2) = x"
2,\textrm{wahr},"\frac{1}{3}\,(y-2) = x","\frac{1}{3}\,(y-2)\ge 0"
2,\textrm{wahr},"\sqrt{x^{2} + 3\,x-2} = 2\,x-3","x^{2} + 3\,x-2 = 2\,x^{2}-9"
2,\left( x\neq \frac{2}{3}\right) \wedge \left( y = -\frac{1}{3}\right),"(-1-2\,y)\,x = -2\,y-1",0 = -\frac{1}{3}
1,\textrm{wahr},"-2\,x^{3}-x^{2}-2\,x-2 + x^{4} + x^{3}-x^{2}-3\,x + 1","-2\,x^{3}-x^{2}-2\,x-2 + x^{4} + x^{3}-3\,x + 1"
2,x\neq -\frac{4}{1},"(x + 4)\,y = x-1","x\,y-x = x-1"
2,x\neq -\frac{4}{1},"x\,y-x = x-1","x\,y-x = -4\,y-1"
2,\textrm{wahr},y\ge \left( x + 1\right)^{2}-4,"\mathbb{L} = \left[4,\infty \right)"
1,\textrm{wahr},"-2\,x^{3} + 2\,x + 2\,x^{4} + 2\,x^{2} + 3","-2\,x^{4}-2\,x^{3} + 2\,x^{2} + 2\,x + 3"
1,\textrm{wahr},"+3\,x^{4}-3\,x^{3} + 3\,x^{3} + 2\,x^{2}-x^{2}-2\,x-3-1","+3\,x^{x} + x^{2}-2\,x-4"
1,\textrm{wahr},"2\,x^{3}-x^{2}-1-(-2\,x^{4} + 2\,x^{3}-2\,x^{2} + x-1)","+2\,x^{4} + 2\,x^{3}-2\,x^{3}-x^{2} + 2\,x^{2}-x + 1 + 1"
1,\textrm{wahr},"(2\,x^{2} + x)\,(-2\,x^{2})","2\,x^{2} + x\,(-2\,x^{2})"
1,\textrm{wahr},"(2\,x^{3}-x^{2}-2\,x + 1)\,(-2\,x^{2} + 1)","-4\,x^{5} + 2\,x^{3} + 2\,x^{4}-x^{2}-2\,x^{2} + 4\,x^{4}-2\,x + 1"
2,\textrm{wahr},"p{\left(x\right)} = x^{5} + 2\,x^{4} + x^{3}-2\,x^{2}-2\,x-3","p{\left(x\right)} = (x + 3)\,q{\left(x\right)} + r"
1,\textrm{wahr},"(-2\,x^{3}-x^{2} + 2\,x)\,(x^{2}-x + 2)","-2\,x^{3}-x^{2} + 2\,x\,(x^{2}-x + 2)"
1,\textrm{wahr},"-2\,x^{3}-x^{2} + 2\,x\,(x^{2}-x + 2)","-2\,x^{5} + 2\,x^{4}-4\,x^{3}-x^{4} + x^{3}-2\,x^{2} + 2\,x^{3}-2\,x^{2} + 4\,x"
1,\textrm{wahr},"-2\,x^{5} + 2\,x^{4}-x^{4}-4\,x^{3} + x^{3} + 2\,x^{3}-2\,x^{2}-2\,x^{2} + 4\,x","-2\,x^{5} + x^{4}-x^{3} + 4\,x"
1,\textrm{wahr},"(-2\,x^{3}-x^{2} + 2\,x)\,(x^{2}-x + 2)","-2\,x^{3}-x^{2} + 2\,x\,x^{2}-2\,x^{3}-x^{2} + 2\,x\,(-x)-2\,x^{3}-x^{2} + 2\,x \cdot 2"
1,\textrm{wahr},"-2\,x^{3}-x^{2} + 2\,x\,x^{2}-2\,x^{3}-x^{2} + 2\,x\,(-x)-2\,x^{3}-x^{2} + 2\,x \cdot 2","-2\,x^{5} + 2\,x^{4}-4\,x^{3}-x^{4} + x^{3}-2\,x^{2} + 2\,x^{3}-2\,x^{2} + 4\,x"
1,\textrm{wahr},"(-2\,x^{3}-2\,x^{2}-x-1)\,x^{2} + (-2\,x^{3}-2\,x^{2}-x-1)\,(-2)","-2\,x^{5}-4\,x^{4} + 2\,x^{3} + 2\,x^{2} + 4\,x^{3} + 4\,x^{2} + 2\,x + 2"
1,\textrm{wahr},"(-2\,x^{3}-2\,x^{2}-x-1)\,x^{2} + (-2\,x^{3}-2\,x^{2}-x-1)\,(-2)","-2\,x^{5}-2\,x^{4}-x^{3}-x^{2}-x^{2} + 4\,x^{3} + 4\,x^{2} + 2\,x + 2"
1,\textrm{wahr},"-2\,x^{5}-2\,x^{4}-x^{3}-x^{2}-x^{2} + 4\,x^{3} + 4\,x^{2} + 2\,x + 2","-2\,x^{5}-4\,x^{4} + 6\,x^{3} + 6\,x^{2} + 2\,x + 2"
1,\textrm{wahr},"(-2\,x^{3}-2\,x^{2}-x-1)\,x^{2} + (-2\,x^{3}-2\,x^{2}-x-1)\,(-2)","-2\,x^{5}-2\,x^{4}-x^{3}-x^{2} + 4\,x^{3} + 4\,x^{2} + 4\,x + 2"
1,\textrm{wahr},"x^{5}-2\,x^{4}-x^{2}-x^{4} + 2\,x^{3} + 1\,x-2\,x^{3} + 4\,x^{2} + 2","x^{5}-2\,x^{4}-x^{4} + 2\,x^{3}-2\,x^{3}-x^{2} + 4\,x^{2} + 2"
1,\textrm{wahr},"-x^{3}-2\,x^{2} + x + 2-(2\,x^{4}-x^{3} + x^{2} + 2\,x-1)","-2\,x^{4}-x^{3}-x^{2}-x + 3"
1,\textrm{wahr},"-x^{3}-2\,x^{2} + x + 2-(2\,x^{4}-x^{3} + x^{2} + 2\,x-1)","-2\,x^{4}-x^{2}-x + 3"
1,\textrm{wahr},"-3\,x^{2} + x + 1-(-x^{4} + x^{3}-x^{2}-2\,x + 2)","x^{4}-2\,x^{3} + x^{2} + 3\,x-1"
1,\textrm{wahr},"-3\,x^{2} + x + 1-(-x^{4} + x^{3}-x^{2}-2\,x + 2)","x^{4}-x^{3}-x^{2} + 3\,x-1"
2,x\neq -\frac{3}{1},"-x\,y-3\,x = 3\,y + 1","y + 3-x = 3\,y + 1"
2,x\neq -\frac{3}{1},"-x\,y-3\,x = 3\,y + 1","-y-3 + x = 3\,y + 1"
2,\left( x\neq -\frac{3}{1}\right) \wedge \left( y\neq -3\right),"(-y-3)\,x = 3\,y + 1","x = \frac{3\,y + 1}{y-3}"
2,x\neq -\frac{1}{2},"y = \frac{2\,x-3}{-2\,x-1}","(-2\,x-1)\,y = 3\,x-3"
2,\left( x\neq -\frac{4}{3}\right) \wedge \left( y\neq -\frac{4}{3}\right),"(3\,y + 4)\,x = -4\,y + 3","x = -4\,y + \frac{3}{3\,y + 4}"
2,\textrm{wahr},"p{\left(x\right)} = 2\,x^{4} + 6\,x^{3} + 11\,x^{2} + 19\,x + 39 + 79",p{\left(x\right)} = 79
2,\left( x\neq \frac{1}{4}\right) \wedge \left( y\neq -1\right),"(4\,y + 4)\,x = y-4","x = \frac{y-1}{4\,y + 4}"
1,\textrm{wahr},"x^{3} + 2\,x^{2} + 1 + x^{3} + x^{2} + 2\,x","x^{3} + 2\,x + 1 + x^{3} + x^{2} + 2\,x"
1,\textrm{wahr},"x^{3} + x^{3} + x^{2} + 2\,x + 2\,x + 1","x^{8} + 4\,x + 1"
1,\textrm{wahr},"x^{2} + 2\,x + 1-(-x^{4}) + 2\,x^{3} + x","x^{4}-2\,x^{3} + x^{2} + x + 1"
1,\textrm{wahr},"x^{2} + 2\,x + 1-(-x^{4} + 2\,x^{3} + x)","x^{2} + 2\,x + 1-(-x^{4}) + 2\,x^{3} + x"
1,\textrm{wahr},"x^{3} + x^{3} + x^{2} + 2\,x^{2} + 2\,x + 1","2\,x^{10} + 2\,x + 1"
1,\textrm{wahr},"-2\,x^{3}-3\,x-3-(-2\,x^{3}-x^{2} + x-1)","-x^{2}-4\,x + 4"
1,\textrm{wahr},"-2\,x^{3}-3\,x-3-(-2\,x^{3}-x^{2} + x-1)","4\,x^{3}-x^{2}-4\,x + 4"
1,\textrm{wahr},"-2\,x^{3}-3\,x-3-(-2\,x^{3}-x^{2} + x-1)","4\,x^{3}-x^{2}-4\,x + 2"
